序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,3,"16,062.610",1.080
2,2018-12-31,55,"11,433.770",2.240
3,2018-09-30,3,"9,471.200",1.740
4,2018-06-30,52,"11,769.530",2.240
5,2018-03-31,3,"12,616.450",1.830
6,2017-12-31,60,"16,525.050",2.160
7,2017-09-30,4,"19,706.860",2.060
8,2017-06-30,57,"9,549.940",1.010
9,2017-03-31,2,"7,351.070",0.600
10,2016-12-31,59,"16,971.690",1.210
11,2016-09-30,2,"11,757.520",0.760
12,2016-06-30,75,"31,928.110",1.750
13,2016-03-31,10,"37,448.230",1.950
14,2015-12-31,69,"104,522.240",3.770
15,2015-09-30,7,"61,202.310",3.630
16,2015-06-30,66,"197,722.950",6.780
17,2015-03-31,2,"3,151.180",0.320
18,2014-12-31,29,"3,370.880",0.490
19,2014-09-30,6,"22,701.090",3.060
20,2014-06-30,22,"2,483.510",0.490
21,2014-03-31,3,"1,131.520",0.230
22,2013-12-31,22,"1,563.310",0.410
23,2013-06-30,21,"2,343.020",1.790
24,2013-03-31,1,"1,099.590",0.720
25,2012-12-31,17,"2,967.530",1.900
26,2012-06-30,12,"1,376.520",1.010
27,2011-12-31,5,941.010,0.780
28,2011-06-30,5,"1,125.800",0.590
29,2010-12-31,3,795.130,0.380
30,2010-06-30,3,855.750,0.680
31,2009-12-31,4,738.540,0.500
32,2009-09-30,12,"1,449.650",1.400
