序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,17,"18,344.350",3.000
2,2017-09-30,4,"23,521.640",3.620
3,2017-06-30,27,"30,406.290",4.730
4,2017-03-31,5,"30,602.420",4.120
5,2016-12-31,19,"44,051.550",5.830
6,2016-09-30,1,"15,197.330",1.920
7,2016-06-30,18,"1,445.690",0.190
8,2016-03-31,1,"1,084.870",0.120
9,2015-12-31,24,"3,480.740",0.290
10,2015-09-30,2,"4,297.120",0.390
11,2015-06-30,16,"37,157.230",2.200
12,2015-03-31,1,"4,407.060",0.450
13,2014-12-31,13,"3,374.640",0.520
14,2014-06-30,5,61.440,0.010
15,2013-12-31,7,718.460,0.150
16,2013-06-30,7,"1,117.180",0.370
17,2013-03-31,1,"1,180.690",0.350
18,2012-12-31,14,"1,966.230",0.650
19,2012-09-30,3,"2,332.210",0.770
20,2012-06-30,12,"2,902.810",0.870
21,2012-03-31,3,"2,228.020",0.690
22,2011-12-31,8,"2,441.870",0.770
23,2011-09-30,2,"2,109.760",0.540
24,2011-06-30,7,"3,130.570",0.670
25,2011-03-31,2,"2,707.190",0.500
26,2010-12-31,5,"2,216.020",0.430
27,2010-09-30,2,"1,433.090",0.280
28,2010-06-30,4,"11,199.620",4.840
29,2010-03-31,2,"4,956.170",1.280
30,2009-12-31,3,"2,329.710",0.750
31,2009-09-30,2,"7,306.290",3.180
32,2007-12-31,1,302.100,0.100
33,2007-06-30,1,276.300,0.100
34,2007-03-31,1,"1,526.000",0.700
35,2006-12-31,2,760.640,0.730
36,2006-09-30,4,"7,296.270",8.720
37,2006-06-30,6,"10,215.390",10.950
38,2005-12-31,1,40.960,0.080
39,2005-06-30,1,37.450,0.080
40,2004-12-31,2,"1,563.170",2.570
41,2004-09-30,1,"1,092.730",1.420
42,2004-06-30,1,51.380,0.080
43,2003-12-31,2,567.920,1.000
44,2003-06-30,2,"1,968.020",2.850
45,2003-03-31,1,"1,362.050",1.720
46,2002-12-31,6,"2,243.110",3.370
47,2002-06-30,5,"2,018.780",2.360
48,2001-12-31,1,706.260,0.810
49,2001-06-30,1,301.120,0.260
50,2000-12-31,2,"2,118.100",1.840
51,2000-09-30,1,"2,429.930",2.240
