序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,5,"1,050.010",0.220
2,2018-12-31,65,"21,401.050",5.370
3,2018-09-30,9,"4,112.480",0.940
4,2018-06-30,64,"21,585.490",4.520
5,2018-03-31,15,"14,021.460",2.680
6,2017-12-31,69,"59,231.300",11.890
7,2017-09-30,15,"48,705.020",7.750
8,2017-06-30,76,"80,603.750",13.410
9,2017-03-31,8,"33,379.580",5.300
10,2016-12-31,90,"114,449.380",16.750
11,2016-09-30,23,"59,918.400",9.260
12,2016-06-30,61,"74,379.520",13.020
13,2016-03-31,6,"23,716.790",4.370
14,2015-12-31,43,"69,130.830",11.200
15,2015-09-30,12,"55,948.590",10.440
16,2015-06-30,14,"16,647.170",2.880
17,2015-03-31,1,"2,184.440",0.480
18,2014-12-31,6,"5,164.910",1.340
19,2014-09-30,2,"10,652.980",2.810
20,2014-06-30,9,"23,634.950",5.730
21,2014-03-31,5,"17,747.120",6.400
22,2013-12-31,14,"11,509.730",3.970
23,2013-09-30,5,"18,135.040",5.920
24,2013-06-30,22,"20,224.940",5.100
25,2013-03-31,4,"17,876.280",7.950
26,2012-12-31,30,"31,802.600",14.700
27,2012-09-30,2,"12,417.640",5.760
28,2012-06-30,30,"23,908.360",10.530
29,2012-03-31,3,"1,556.470",0.890
30,2011-12-31,5,"3,053.550",1.650
31,2011-09-30,3,"5,348.590",2.420
32,2011-06-30,1,631.780,0.240
33,2010-12-31,5,"12,494.970",4.850
34,2010-09-30,3,"16,957.940",6.410
35,2010-06-30,10,"18,988.130",10.610
36,2010-03-31,3,"10,024.740",3.610
37,2009-12-31,6,"7,996.260",3.290
38,2007-06-30,1,"3,387.610",2.310
39,2006-12-31,1,14.050,0.050
40,2006-06-30,1,25.640,0.090
41,2005-12-31,1,19.180,0.090
42,2005-06-30,1,19.650,0.090
43,2004-12-31,1,24.440,0.090
44,2004-06-30,1,27.880,0.090
45,2002-12-31,3,669.300,1.440
46,2002-06-30,5,"1,315.320",2.000
47,2001-12-31,1,507.370,0.750
48,2001-06-30,1,25.090,0.030
49,2000-12-31,4,474.830,0.590
