序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-06-30,3,261.540,0.120
2,2018-03-31,1,10.760,0.000
3,2017-12-31,8,"2,887.530",1.090
4,2017-09-30,5,"11,726.580",3.920
5,2017-06-30,25,"50,046.230",16.230
6,2017-03-31,15,"44,587.630",11.140
7,2016-12-31,38,"52,948.970",13.020
8,2016-09-30,8,"24,607.430",6.200
9,2016-06-30,57,"119,167.860",24.860
10,2016-03-31,17,"54,269.690",15.090
11,2015-12-31,46,"139,404.180",24.280
12,2015-09-30,4,"2,238.700",0.710
13,2015-06-30,16,"10,264.810",1.990
14,2014-12-31,1,379.380,0.160
15,2014-09-30,1,"2,052.990",0.780
16,2013-12-31,4,"3,788.970",2.800
17,2012-12-31,1,373.800,0.470
18,2012-09-30,1,"1,257.970",1.430
19,2012-06-30,3,"2,820.180",2.740
20,2012-03-31,1,"1,975.500",2.340
21,2011-12-31,2,"2,071.440",5.490
22,2011-09-30,3,"5,629.290",10.430
23,2011-06-30,4,"10,600.940",13.460
24,2011-03-31,3,"9,162.550",13.640
