序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,4,479.080,0.110
2,2017-06-30,12,"2,525.940",0.470
3,2017-03-31,1,"1,261.320",0.230
4,2016-12-31,10,"2,448.070",0.450
5,2016-06-30,4,298.040,0.060
6,2016-03-31,1,"1,534.960",0.260
7,2015-12-31,12,"13,472.100",1.560
8,2015-09-30,1,"1,122.930",0.170
9,2014-12-31,1,"1,967.100",0.590
10,2014-09-30,1,"2,555.120",0.820
11,2012-12-31,3,40.320,0.020
12,2012-06-30,6,349.600,0.110
13,2012-03-31,1,"3,143.400",0.740
14,2011-12-31,2,415.430,0.170
15,2011-09-30,1,495.020,0.130
16,2011-06-30,2,648.920,0.140
17,2011-03-31,1,728.190,0.130
18,2010-12-31,3,"2,899.120",0.560
19,2010-09-30,2,"3,889.010",0.770
20,2010-06-30,1,0.090,0.000
21,2008-06-30,1,42.430,0.070
22,2007-12-31,10,741.900,0.650
23,2007-09-30,1,208.140,0.210
