序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,1,"4,803.370",1.240
2,2017-06-30,15,"6,014.110",1.570
3,2017-03-31,4,"20,195.330",4.050
4,2016-12-31,17,"27,453.910",5.660
5,2016-09-30,3,"22,936.230",5.310
6,2016-06-30,34,"45,790.740",11.670
7,2016-03-31,3,"26,564.680",6.600
8,2015-12-31,12,"44,990.650",8.460
9,2015-09-30,4,"23,641.940",6.240
10,2015-06-30,13,"43,722.610",6.800
11,2015-03-31,4,"48,068.960",7.250
12,2014-12-31,14,"46,871.740",8.310
13,2014-09-30,5,"44,014.150",8.120
14,2014-06-30,19,"40,012.430",8.360
15,2014-03-31,5,"25,961.810",6.380
16,2013-12-31,5,"9,464.010",3.850
17,2013-06-30,1,203.530,0.340
18,2013-03-31,1,417.000,0.570
19,2012-12-31,5,"2,549.250",3.710
20,2012-09-30,2,"2,322.890",3.180
21,2012-06-30,3,"3,517.120",3.320
22,2012-03-31,3,"5,041.110",5.890
23,2011-12-31,5,"5,014.900",6.060
24,2011-09-30,2,"4,051.520",3.660
25,2011-06-30,3,"5,014.400",4.040
26,2011-03-31,2,"4,580.870",4.990
27,2010-12-31,1,"1,296.490",1.520
28,2010-09-30,1,"1,371.590",1.520
29,2010-06-30,1,894.920,1.410
30,2010-03-31,2,"1,627.500",1.750
31,2009-12-31,2,"5,267.690",6.030
32,2009-09-30,2,"3,619.580",6.030
33,2008-03-31,2,"9,250.730",12.430
34,2007-12-31,2,"13,083.660",12.610
35,2007-09-30,2,"18,384.440",12.920
36,2007-06-30,2,"10,649.230",10.740
37,2007-03-31,1,"4,603.400",6.810
38,2006-12-31,2,"1,114.350",2.650
39,2006-09-30,2,"1,516.720",3.530
40,2006-06-30,3,"1,305.620",3.870
41,2005-12-31,1,0.030,0.000
42,2005-06-30,1,0.030,0.000
43,2004-12-31,1,1.920,0.010
44,2004-06-30,1,5.540,0.010
45,2001-09-30,2,"4,673.060",6.740
46,2001-06-30,1,"2,040.380",2.420
47,2000-12-31,1,285.110,0.390
