序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,1,4.180,0.000
2,2016-12-31,1,0.050,0.000
3,2016-09-30,1,"4,030.000",0.830
4,2016-06-30,5,"8,468.990",1.710
5,2016-03-31,4,"21,733.070",3.460
6,2015-12-31,34,"56,229.520",6.340
7,2015-06-30,9,842.480,0.120
8,2014-12-31,2,44.130,0.010
9,2014-09-30,1,"2,600.390",0.440
10,2005-12-31,1,0.020,0.000
11,2005-06-30,1,0.020,0.000
12,2004-12-31,3,684.620,1.130
13,2002-12-31,1,162.240,0.190
14,2002-06-30,7,"3,730.720",2.870
15,2000-12-31,1,835.340,0.560
16,1998-09-30,1,"2,054.150",1.380
