序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,29,"31,536.860",2.490
2,2018-09-30,19,"49,541.020",4.020
3,2018-06-30,248,"366,305.630",18.260
4,2018-03-31,107,"382,531.080",15.020
5,2017-12-31,226,"348,841.790",18.380
6,2017-09-30,61,"262,326.790",13.370
7,2017-06-30,195,"342,787.660",21.750
8,2017-03-31,47,"208,392.270",13.320
9,2016-12-31,119,"250,524.170",19.280
10,2016-09-30,34,"144,564.310",11.890
11,2016-06-30,126,"294,495.810",25.050
12,2016-03-31,36,"182,183.400",20.830
13,2015-12-31,62,"201,482.770",21.820
14,2015-09-30,16,"85,455.660",14.890
15,2015-06-30,42,"130,028.710",19.470
16,2015-03-31,14,"64,293.590",11.740
17,2014-12-31,28,"66,144.100",25.500
18,2014-09-30,10,"45,232.400",17.630
19,2014-06-30,28,"60,485.040",32.330
20,2014-03-31,14,"34,820.670",24.680
21,2013-12-31,9,"11,805.550",14.460
22,2013-09-30,4,"8,928.170",12.750
23,2013-06-30,10,"10,058.750",22.890
24,2013-03-31,1,250.750,0.740
25,2012-12-31,2,393.660,1.000
26,2012-09-30,1,324.000,1.000
27,2012-06-30,1,"2,290.000",5.000
28,2012-03-31,3,"6,041.250",18.750
