序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,25,"3,635.180",0.770
2,2017-09-30,2,579.400,0.120
3,2017-06-30,42,"44,563.670",8.880
4,2017-03-31,6,"20,852.610",4.630
5,2016-12-31,24,"25,545.600",13.940
6,2016-09-30,4,"30,120.530",12.580
7,2016-06-30,14,"51,371.210",20.370
8,2016-03-31,7,"54,947.130",26.840
9,2015-12-31,12,"24,760.000",9.810
10,2015-06-30,4,"12,446.680",7.050
11,2015-03-31,2,"9,646.110",11.260
12,2014-12-31,4,"7,051.720",9.770
13,2014-09-30,2,"1,580.500",2.060
14,2012-12-31,2,826.450,1.520
15,2012-09-30,5,"4,302.350",7.990
16,2012-06-30,10,"10,009.700",13.920
