序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,8,40.620,0.010
2,2018-06-30,9,170.730,0.040
3,2017-12-31,9,99.390,0.020
4,2017-06-30,11,"2,433.010",0.290
5,2017-03-31,1,"1,415.050",0.150
6,2016-12-31,14,"1,494.500",0.180
7,2016-06-30,15,"2,122.730",0.240
8,2016-03-31,1,"17,501.700",1.780
9,2015-12-31,10,"32,751.160",2.780
10,2015-09-30,2,"24,998.080",2.220
11,2015-06-30,5,"38,921.950",3.310
12,2015-03-31,1,"7,454.880",1.240
13,2014-12-31,10,"17,288.890",3.680
14,2014-09-30,3,"8,746.580",1.740
15,2014-06-30,6,"1,374.360",0.370
16,2013-12-31,7,59.740,0.020
17,2013-06-30,4,36.070,0.020
18,2012-12-31,5,62.370,0.030
19,2012-06-30,4,62.700,0.030
20,2011-12-31,2,28.310,0.010
21,2011-09-30,2,"12,365.700",9.420
22,2011-06-30,7,"2,078.790",1.230
23,2011-03-31,8,"9,278.390",5.370
24,2010-12-31,41,"11,879.580",7.670
