序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,2,"1,512.350",0.040
2,2017-09-30,1,"1,215.610",0.040
3,2017-06-30,69,"16,958.870",0.800
4,2017-03-31,2,"2,320.070",0.110
5,2016-12-31,39,"12,824.220",0.470
6,2016-09-30,2,210.220,0.010
7,2016-06-30,46,"5,207.660",0.500
8,2015-12-31,6,214.090,0.010
9,2015-06-30,5,229.360,0.070
10,2014-12-31,4,228.820,0.070
11,2014-09-30,1,"3,449.480",1.270
12,2014-06-30,5,"18,294.080",5.880
13,2014-03-31,2,"11,004.150",4.770
14,2013-12-31,2,126.320,0.140
15,2013-06-30,1,8.030,0.010
16,2012-12-31,2,112.910,0.120
17,2012-06-30,2,102.430,0.180
18,2011-09-30,4,"9,175.000",13.890
