序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,8,"4,948.260",1.430
2,2016-12-31,14,"9,945.480",2.380
3,2016-09-30,1,"5,371.690",1.410
4,2016-06-30,14,"12,635.160",3.060
5,2016-03-31,1,109.170,0.020
6,2015-12-31,1,147.530,0.030
7,2015-06-30,2,234.780,0.050
8,2014-09-30,1,"1,811.020",0.820
9,2014-06-30,2,165.080,0.110
10,2013-12-31,3,144.600,0.100
11,2013-06-30,3,14.670,0.010
12,2013-03-31,1,181.880,0.150
13,2012-12-31,7,87.580,0.080
14,2012-06-30,7,375.650,0.270
15,2011-12-31,3,161.630,0.110
16,2011-06-30,1,579.850,0.310
17,2010-06-30,1,248.160,0.130
18,2010-03-31,2,"5,930.270",2.240
19,2009-12-31,2,890.560,0.770
20,2007-12-31,1,130.810,0.210
21,2007-06-30,9,"3,316.520",5.570
22,2007-03-31,2,"3,411.130",7.240
