序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,2,"3,972.320",1.220
2,2017-09-30,3,"19,051.330",4.980
3,2017-06-30,19,"21,535.130",5.740
4,2017-03-31,3,"16,634.940",3.860
5,2016-12-31,27,"30,313.500",6.020
6,2016-09-30,3,"13,370.390",3.220
7,2016-06-30,13,"23,665.750",6.000
8,2016-03-31,7,"21,164.660",5.050
9,2015-12-31,16,"19,006.100",3.800
10,2015-09-30,4,"3,449.330",1.120
11,2015-06-30,21,"19,438.020",4.540
12,2015-03-31,7,"11,823.930",2.580
13,2014-12-31,24,"27,868.910",7.740
14,2014-09-30,6,"6,894.500",2.040
15,2014-06-30,5,"10,515.640",4.110
16,2014-03-31,1,"3,657.020",1.500
17,2013-12-31,5,"6,278.260",2.440
18,2013-09-30,2,"8,129.290",3.130
19,2013-06-30,8,"11,177.050",10.220
20,2013-03-31,3,"13,615.070",12.310
21,2012-12-31,12,"22,779.310",26.650
22,2012-09-30,6,"22,380.140",24.150
23,2012-06-30,15,"52,363.750",37.600
24,2012-03-31,8,"29,552.880",22.100
25,2011-12-31,16,"35,206.740",25.420
26,2011-09-30,5,"20,032.990",12.840
27,2011-06-30,12,"26,803.670",15.890
28,2011-03-31,4,"12,671.720",7.580
29,2010-12-31,6,"1,373.110",0.930
30,2010-09-30,1,"10,669.540",8.050
31,2010-03-31,1,"4,118.680",3.900
32,2009-12-31,4,"14,354.180",13.050
33,2009-09-30,3,"14,507.720",15.040
34,2009-06-30,7,"15,375.200",17.680
35,2009-03-31,6,"9,975.700",15.100
36,2007-03-31,1,"1,304.000",2.160
37,2006-12-31,4,"2,322.190",6.250
38,2006-06-30,1,46.450,0.110
39,2005-12-31,1,40.080,0.110
40,2005-06-30,3,911.990,2.720
41,2005-03-31,1,817.730,2.320
42,2004-12-31,2,"1,123.040",2.470
43,2004-09-30,4,"2,405.300",4.710
44,2004-06-30,10,"4,556.980",6.660
45,2004-03-31,1,2.740,
