序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,27,"140,876.500",2.960
2,2018-12-31,320,"317,620.810",9.220
3,2018-09-30,129,"451,190.440",8.250
4,2018-06-30,482,"796,979.810",12.680
5,2018-03-31,130,"413,794.020",7.280
6,2017-12-31,393,"517,225.310",11.060
7,2017-09-30,85,"291,088.790",6.830
8,2017-06-30,409,"569,668.810",13.200
9,2017-03-31,117,"364,444.800",9.060
10,2016-12-31,242,"329,856.570",10.540
11,2016-09-30,57,"214,827.150",7.200
12,2016-06-30,207,"387,495.780",13.250
13,2016-03-31,45,"318,205.450",10.480
14,2015-12-31,203,"505,151.260",14.200
15,2015-09-30,65,"407,016.300",13.420
16,2015-06-30,170,"375,845.000",13.610
17,2015-03-31,23,"281,167.450",10.430
18,2014-12-31,191,"583,683.750",25.630
19,2014-09-30,49,"503,432.890",19.360
20,2014-06-30,198,"740,393.420",48.980
21,2014-03-31,34,"323,549.280",25.700
22,2013-12-31,195,"578,136.830",44.900
23,2013-09-30,32,"338,355.350",27.530
24,2013-06-30,150,"510,954.260",45.800
25,2013-03-31,42,"368,009.300",30.740
26,2012-12-31,134,"479,650.890",50.390
27,2012-09-30,38,"318,035.290",32.930
28,2012-06-30,121,"417,213.050",49.350
29,2012-03-31,17,"172,282.330",24.720
30,2011-12-31,99,"373,412.270",50.110
31,2011-09-30,17,"164,605.760",23.280
32,2011-06-30,82,"298,724.250",43.970
33,2011-03-31,15,"160,901.270",21.850
34,2010-12-31,85,"437,581.880",47.550
35,2010-09-30,11,"180,353.250",22.140
36,2010-06-30,90,"343,337.510",58.590
37,2010-03-31,11,"170,600.690",30.490
38,2009-12-31,53,"227,730.050",50.230
39,2009-09-30,9,"113,959.130",30.030
40,2009-06-30,32,"120,267.750",37.930
41,2009-03-31,7,"56,743.080",19.570
42,2008-12-31,52,"135,762.640",56.100
43,2008-09-30,9,"63,739.500",29.770
44,2008-06-30,40,"139,332.540",50.830
45,2008-03-31,8,"103,942.900",32.350
46,2007-12-31,26,"137,096.640",36.980
47,2007-09-30,10,"58,298.100",22.080
48,2007-06-30,29,"107,126.960",44.560
49,2007-03-31,5,"17,528.370",10.880
50,2006-12-31,1,1.290,0.000
51,2006-09-30,4,"5,029.520",5.450
52,2006-06-30,5,"4,699.460",5.020
53,2006-03-31,2,"2,429.340",3.920
54,2005-12-31,1,0.790,0.000
55,2005-06-30,1,0.840,0.000
56,2004-12-31,1,8.400,0.030
57,2004-06-30,1,130.110,0.150
58,2003-12-31,2,418.440,0.440
59,2000-12-31,5,"3,248.670",3.090
60,2000-09-30,1,83.290,0.090
61,2000-06-30,11,"5,577.180",5.730
