序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,1,69.450,0.020
2,2018-12-31,12,853.050,0.360
3,2018-06-30,8,82.940,0.030
4,2017-12-31,7,933.500,0.280
5,2017-06-30,5,"1,104.110",0.300
6,2017-03-31,2,"1,630.130",0.360
7,2016-12-31,18,"4,164.260",0.970
8,2016-09-30,4,639.980,0.130
9,2016-06-30,16,"2,964.290",0.800
10,2015-12-31,6,"4,393.740",0.830
11,2015-09-30,2,"2,309.960",0.650
12,2015-06-30,12,"17,057.590",2.690
13,2014-12-31,7,"11,132.160",3.180
14,2014-09-30,2,"3,256.000",0.880
15,2014-06-30,5,"14,784.230",4.920
16,2014-03-31,2,"7,956.190",3.540
17,2013-12-31,11,"5,034.350",2.200
18,2013-09-30,2,"3,968.110",1.660
19,2013-06-30,5,"3,191.460",1.520
20,2012-12-31,2,625.640,0.290
21,2012-06-30,5,"2,041.440",1.870
22,2012-03-31,1,"1,486.000",1.280
23,2011-12-31,3,945.970,0.880
24,2011-06-30,3,"4,860.840",3.650
25,2011-03-31,2,"4,186.730",2.590
26,2010-12-31,7,"11,729.840",7.720
27,2005-12-31,1,16.280,0.100
28,2005-06-30,1,13.340,0.100
29,2004-12-31,1,17.640,0.100
30,2004-06-30,1,28.130,0.100
31,2002-12-31,3,255.020,0.480
32,2002-06-30,9,"2,390.550",3.590
33,2001-12-31,2,680.070,0.940
34,2001-09-30,1,"4,521.260",5.180
35,2001-06-30,5,"7,942.790",6.650
36,2001-03-31,2,"7,592.640",6.670
37,2000-12-31,5,"13,190.520",10.240
38,2000-09-30,2,"10,206.940",9.130
39,2000-06-30,2,"9,832.670",9.380
