序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,188,"54,176.670",1.650
2,2017-09-30,3,"5,262.280",0.150
3,2017-06-30,164,"49,004.180",1.350
4,2017-03-31,5,"6,234.820",0.200
5,2016-12-31,108,"36,032.590",1.160
6,2016-09-30,2,"6,443.270",0.200
7,2016-06-30,113,"42,943.090",1.400
8,2016-03-31,10,"16,067.220",0.480
9,2015-12-31,118,"74,508.980",2.060
10,2015-09-30,7,"7,947.210",0.290
11,2015-06-30,108,"70,866.910",1.740
12,2015-03-31,8,"21,973.770",0.520
13,2014-12-31,84,"64,908.770",2.530
14,2014-09-30,7,"13,865.230",0.750
15,2014-06-30,74,"36,277.850",2.320
16,2014-03-31,7,"12,457.350",0.820
17,2013-12-31,84,"61,758.880",3.840
18,2013-09-30,2,"8,759.900",0.560
19,2013-06-30,82,"55,111.370",4.210
20,2013-03-31,1,"10,020.900",0.630
21,2012-12-31,76,"74,322.140",4.790
22,2012-09-30,3,"10,655.840",0.730
23,2012-06-30,85,"95,734.590",5.740
24,2012-03-31,8,"46,787.000",2.710
25,2011-12-31,88,"170,752.240",10.190
26,2011-09-30,5,"33,898.750",2.050
27,2011-06-30,71,"79,941.890",4.530
28,2011-03-31,4,"37,698.040",1.990
29,2010-12-31,64,"141,251.500",8.040
30,2010-09-30,2,"45,532.080",2.460
31,2010-06-30,64,"112,704.610",6.800
32,2010-03-31,2,"25,686.180",1.110
33,2009-12-31,55,"151,767.140",7.300
34,2009-09-30,6,"65,569.340",3.740
35,2009-06-30,67,"321,883.550",16.320
36,2009-03-31,8,"93,304.020",7.440
37,2008-12-31,34,"79,035.490",8.900
38,2008-09-30,8,"94,507.490",7.090
39,2008-06-30,20,"63,877.450",5.060
40,2008-03-31,4,"63,134.840",3.200
41,2007-12-31,26,"230,929.810",7.640
42,2007-09-30,7,"171,267.410",4.970
43,2007-06-30,30,"294,549.900",8.980
44,2007-03-31,15,"178,937.400",12.710
45,2006-12-31,21,"49,543.540",6.210
46,2006-09-30,1,"10,229.440",2.000
47,2006-06-30,21,"44,253.630",7.710
48,2006-03-31,10,"35,924.520",9.880
49,2005-12-31,28,"27,579.600",10.490
50,2005-09-30,6,"13,600.480",4.890
51,2005-06-30,40,"55,416.750",19.530
52,2005-03-31,12,"48,598.690",17.240
53,2004-12-31,37,"63,150.440",24.240
54,2004-09-30,11,"48,653.610",14.930
55,2004-06-30,21,"43,093.840",14.890
56,2004-03-31,3,"13,445.600",4.080
57,2003-12-31,9,"13,259.390",6.480
58,2003-09-30,1,"1,012.000",0.490
59,2003-06-30,19,"22,481.910",9.810
60,2003-03-31,2,"2,098.050",0.930
61,2002-12-31,13,"10,642.520",5.060
62,2002-09-30,1,"4,312.910",1.780
63,2002-06-30,13,"14,373.140",5.670
64,2002-03-31,1,"2,334.260",0.950
65,2001-12-31,5,"5,019.980",2.010
66,2001-06-30,5,"22,682.430",8.930
67,2001-03-31,1,"11,706.800",4.460
68,2000-12-31,5,"48,516.130",17.940
69,2000-09-30,4,"40,442.750",16.490
70,2000-06-30,6,"48,144.100",33.450
71,2000-03-31,3,"27,399.340",19.860
72,1999-12-31,2,"15,526.040",11.800
73,1999-09-30,1,"9,862.230",7.670
