序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,2,"5,245.840",3.620
2,2017-06-30,14,"8,206.620",5.600
3,2017-03-31,3,"10,170.500",5.960
4,2016-12-31,27,"19,472.280",9.970
5,2016-09-30,3,"9,488.760",4.750
6,2016-06-30,7,"4,540.700",2.160
7,2015-12-31,5,"4,409.350",2.160
8,2015-09-30,1,"1,192.620",1.050
9,2015-06-30,10,"7,292.250",4.630
10,2015-03-31,2,"3,924.080",4.220
11,2014-12-31,10,"4,477.140",6.390
12,2014-09-30,4,"7,680.340",9.100
13,2014-06-30,1,570.470,0.960
14,2014-03-31,1,556.820,0.970
15,2013-12-31,3,120.880,0.210
16,2013-09-30,1,511.550,1.080
17,2012-12-31,3,154.820,0.220
18,2012-09-30,3,"1,411.660",2.300
19,2012-06-30,11,"11,919.980",17.890
20,2012-03-31,5,"2,784.960",4.920
