序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,2,331.830,0.030
2,2017-06-30,20,"3,027.380",0.290
3,2017-03-31,1,"24,145.200",2.120
4,2016-12-31,30,"100,714.440",7.230
5,2016-09-30,2,"24,617.900",1.780
6,2016-06-30,15,"13,542.180",1.460
7,2016-03-31,2,"4,036.360",0.470
8,2015-12-31,43,"16,579.070",1.400
9,2015-09-30,1,119.830,0.010
10,2015-06-30,32,"8,670.640",0.560
11,2015-03-31,4,123.690,0.020
12,2014-12-31,24,"2,747.110",0.460
13,2014-09-30,2,"6,026.320",0.880
14,2014-06-30,19,"6,269.140",1.110
15,2014-03-31,2,"4,663.490",0.920
16,2013-12-31,18,"5,586.470",1.220
17,2013-09-30,2,"4,904.200",0.900
18,2013-06-30,22,"5,427.730",1.240
19,2013-03-31,2,"3,040.050",0.870
20,2012-12-31,20,"4,070.400",1.150
21,2012-09-30,2,"1,471.690",0.420
22,2012-06-30,13,"2,503.020",0.650
23,2012-03-31,2,"2,175.240",0.540
24,2011-12-31,8,"3,053.600",0.740
25,2011-09-30,2,"2,009.860",0.440
26,2011-06-30,8,"3,850.360",0.640
27,2011-03-31,3,"5,583.290",0.980
28,2010-12-31,9,"10,712.290",1.850
29,2010-09-30,4,"12,874.820",2.340
30,2010-06-30,13,"16,489.490",3.320
31,2010-03-31,5,"27,061.290",3.800
32,2009-12-31,11,"40,461.620",7.210
33,2009-09-30,1,"6,276.000",1.480
34,2009-06-30,6,"4,752.350",1.060
35,2009-03-31,2,"5,051.830",1.360
36,2008-12-31,11,"10,038.060",3.870
37,2008-09-30,4,"14,331.260",5.150
38,2008-06-30,16,"37,542.230",8.580
39,2008-03-31,4,"41,703.570",5.050
40,2007-12-31,16,"63,535.390",7.430
41,2007-09-30,6,"69,149.080",10.470
42,2007-06-30,15,"68,608.020",12.320
43,2007-03-31,4,"53,456.170",8.200
44,2006-12-31,18,"51,045.030",12.390
45,2006-09-30,7,"34,592.460",16.080
46,2006-06-30,12,"8,405.650",4.640
47,2006-03-31,1,"1,820.870",1.330
48,2005-12-31,7,"4,173.380",3.260
49,2005-09-30,2,"3,229.970",2.330
50,2005-06-30,5,"4,414.970",3.270
51,2005-03-31,1,305.390,0.190
52,2004-12-31,2,312.870,0.200
53,2004-06-30,1,0.040,0.000
54,2001-06-30,2,"1,644.700",0.470
55,2001-03-31,1,"6,743.840",2.420
56,2000-12-31,3,"12,087.510",5.620
57,2000-09-30,1,"8,354.440",3.850
58,2000-06-30,3,"16,417.890",7.150
