序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,4,73.010,0.060
2,2017-12-31,4,141.670,0.060
3,2017-09-30,1,677.910,0.240
4,2017-06-30,3,365.460,0.120
5,2017-03-31,2,"9,154.560",2.970
6,2016-12-31,13,"17,038.360",4.300
7,2016-09-30,5,"21,414.190",4.820
8,2016-06-30,36,"58,773.860",13.950
9,2016-03-31,10,"27,188.420",6.590
10,2015-12-31,59,"109,501.550",16.190
11,2015-09-30,2,"2,031.560",0.670
12,2015-06-30,3,"6,003.590",1.340
13,2014-12-31,1,304.870,0.100
14,2014-06-30,1,235.670,0.120
15,2011-12-31,3,43.730,0.030
16,2006-12-31,1,0.450,0.000
17,2006-06-30,1,0.430,0.000
18,2005-12-31,1,0.320,0.000
19,2005-06-30,1,0.300,0.000
20,2004-12-31,1,7.840,0.040
21,2004-06-30,1,8.860,0.040
22,2002-06-30,1,467.760,1.430
23,2001-12-31,1,98.070,0.260
