序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-09-30,1,481.950,0.630
2,2018-06-30,3,0.530,0.000
3,2017-12-31,4,20.860,0.030
4,2017-06-30,31,197.700,0.190
5,2017-03-31,11,51.250,0.040
