序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,11,"2,215.900",0.370
2,2018-09-30,1,"1,933.380",0.320
3,2018-06-30,9,"3,258.510",0.500
4,2017-12-31,25,"6,073.720",1.310
5,2017-09-30,4,"4,226.640",0.850
6,2017-06-30,21,"5,818.030",1.720
7,2017-03-31,3,"5,612.930",1.420
8,2016-12-31,11,"4,901.090",1.160
9,2016-09-30,2,"3,475.050",1.030
10,2016-06-30,10,"7,195.750",2.100
11,2016-03-31,2,"1,934.440",0.700
12,2015-12-31,9,42.280,0.010
13,2015-09-30,2,"1,376.690",1.220
14,2015-06-30,9,122.600,0.060
15,2014-12-31,9,64.790,0.040
