序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,3,586.660,0.080
2,2017-12-31,85,"16,012.770",1.700
3,2017-09-30,3,"2,952.100",0.280
4,2017-06-30,46,"8,423.950",1.050
5,2017-03-31,1,"13,078.920",1.370
6,2016-12-31,38,"8,879.520",0.780
7,2016-09-30,2,41.790,0.010
8,2016-06-30,56,"22,704.200",3.280
9,2016-03-31,3,"2,665.510",0.460
10,2015-12-31,49,"11,588.620",1.590
11,2015-09-30,2,"1,980.060",0.380
12,2015-06-30,47,"12,359.640",1.180
13,2015-03-31,4,"18,752.110",1.590
14,2014-12-31,44,"60,285.130",6.230
15,2014-09-30,12,"87,925.050",7.260
16,2014-06-30,28,"20,768.750",2.810
17,2014-03-31,2,"18,354.380",3.480
18,2013-12-31,26,"24,976.730",4.960
19,2013-09-30,5,"27,105.150",5.980
20,2013-06-30,29,"16,392.370",4.030
21,2013-03-31,4,"7,626.810",1.690
22,2012-12-31,31,"12,963.530",2.490
23,2012-09-30,5,"17,571.190",3.430
24,2012-06-30,29,"20,270.720",3.640
25,2012-03-31,5,"17,971.300",2.990
26,2011-12-31,33,"16,949.080",3.250
27,2011-09-30,5,"33,662.740",4.620
28,2011-06-30,44,"58,198.900",6.790
29,2011-03-31,6,"43,088.860",4.220
30,2010-12-31,41,"86,762.860",8.290
31,2010-09-30,7,"55,679.560",5.620
32,2010-06-30,39,"74,279.140",9.150
33,2010-03-31,11,"122,261.330",9.880
34,2009-12-31,76,"253,560.590",18.860
35,2009-09-30,9,"70,242.310",13.660
36,2009-06-30,20,"30,596.720",8.170
37,2009-03-31,5,"14,991.120",3.990
38,2008-12-31,27,"25,916.690",12.160
39,2008-09-30,6,"17,254.400",5.380
40,2008-06-30,34,"65,730.180",12.400
41,2008-03-31,8,"128,202.680",16.620
42,2007-12-31,50,"484,027.570",37.490
43,2007-09-30,10,"367,888.580",22.950
44,2007-06-30,32,"233,654.190",31.540
45,2007-03-31,11,"99,172.330",25.340
46,2006-12-31,15,"51,599.300",22.410
47,2006-09-30,3,"10,560.250",6.250
48,2006-06-30,7,"14,984.280",9.520
49,2006-03-31,8,"16,783.960",14.250
50,2005-12-31,3,"1,404.130",2.390
51,2005-06-30,2,158.390,0.320
52,2005-03-31,1,165.890,0.290
53,2004-12-31,4,607.970,0.830
54,2004-09-30,5,"3,852.600",3.580
55,2004-06-30,13,"10,598.340",9.150
56,2003-12-31,1,358.450,0.270
57,2003-06-30,2,"1,527.910",1.350
58,2003-03-31,1,"1,161.790",1.000
59,2002-12-31,1,241.410,0.260
60,2002-06-30,7,"2,667.400",2.900
61,2001-12-31,2,"1,652.380",2.050
62,2001-06-30,2,"1,382.640",1.190
63,2000-12-31,1,497.600,0.390
