序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,72,"8,981.370",1.310
2,2017-06-30,60,"7,317.650",0.970
3,2017-03-31,2,148.310,0.020
4,2016-12-31,55,"5,164.990",0.670
5,2016-06-30,56,"14,631.000",1.520
6,2016-03-31,1,"3,075.360",0.430
7,2015-12-31,48,"8,529.870",0.900
8,2015-06-30,49,"22,134.280",3.850
9,2015-03-31,4,"16,631.080",4.280
10,2014-12-31,13,109.960,0.050
11,2014-09-30,1,"2,313.510",0.950
12,2014-06-30,2,"2,753.270",1.340
13,2013-12-31,1,5.410,0.000
14,2013-06-30,2,24.500,0.040
15,2012-12-31,1,6.490,0.020
16,2012-06-30,2,"1,455.700",3.350
