序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,9,225.560,0.050
2,2018-06-30,9,730.060,0.130
3,2017-12-31,9,"1,780.640",0.310
4,2017-06-30,17,"7,878.120",1.360
5,2017-03-31,5,"7,770.410",1.030
6,2016-12-31,42,"12,947.070",1.860
7,2016-09-30,1,"4,481.480",0.630
8,2016-06-30,12,583.710,0.080
9,2016-03-31,4,"4,605.000",0.720
10,2015-12-31,50,"6,391.310",0.980
11,2015-09-30,2,"1,756.460",0.270
12,2015-06-30,34,"9,692.300",0.970
13,2015-03-31,3,"21,312.800",2.230
14,2014-12-31,39,"22,187.320",2.840
15,2014-09-30,4,"29,575.470",3.480
16,2014-06-30,33,"22,460.430",3.510
17,2014-03-31,7,"21,086.550",2.850
18,2013-12-31,29,"19,203.450",2.660
19,2013-09-30,7,"12,378.620",1.550
20,2013-06-30,16,"2,088.680",0.460
21,2013-03-31,1,"2,170.870",0.400
22,2012-12-31,13,"2,366.130",0.400
23,2012-09-30,1,674.030,0.190
24,2012-06-30,10,"1,968.610",0.530
25,2012-03-31,2,"2,078.350",0.630
26,2011-12-31,8,"17,019.070",5.110
27,2011-09-30,1,"19,739.830",4.720
28,2011-06-30,7,"24,550.530",5.030
29,2011-03-31,1,"20,573.850",4.250
30,2010-12-31,4,"16,130.380",3.380
31,2010-09-30,2,"21,850.280",4.250
32,2010-06-30,6,"7,449.000",2.120
33,2010-03-31,3,"9,807.490",1.980
34,2009-12-31,4,"9,819.620",1.910
35,2009-09-30,1,"9,096.000",1.890
36,2009-06-30,3,"10,863.530",2.130
37,2005-12-31,1,46.030,0.130
38,2005-06-30,2,75.290,0.230
39,2005-03-31,1,101.410,0.240
40,2004-12-31,3,274.620,0.610
41,2004-09-30,1,212.580,0.340
42,2004-06-30,2,202.810,0.300
43,2003-12-31,1,174.030,0.190
