序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,7,131.370,0.030
2,2018-06-30,7,229.820,0.100
3,2018-03-31,2,31.120,0.010
4,2017-12-31,10,"1,273.020",0.240
5,2017-06-30,10,"1,412.520",0.280
6,2016-12-31,5,171.310,0.020
7,2016-06-30,11,"2,500.750",0.370
8,2015-12-31,4,"3,959.200",0.360
9,2015-06-30,4,"3,504.210",0.360
10,2015-03-31,2,"3,542.200",0.540
11,2014-12-31,2,504.500,0.160
12,2013-06-30,1,"1,167.700",2.670
13,2013-03-31,1,"1,357.210",2.670
14,2012-12-31,1,17.100,0.040
15,2012-06-30,1,11.450,0.030
16,2011-06-30,3,"4,397.400",9.310
