序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,18,"15,910.090",8.400
2,2017-09-30,3,204.120,0.100
3,2017-06-30,19,"8,036.010",4.160
4,2017-03-31,1,"4,263.330",1.730
5,2016-12-31,14,"10,800.030",4.050
6,2016-09-30,2,"6,898.790",2.450
7,2016-06-30,3,12.450,0.010
8,2015-12-31,4,151.240,0.130
9,2015-09-30,3,688.620,0.720
10,2015-06-30,92,"1,736.300",4.840
