序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,2,175.640,0.070
2,2016-12-31,24,"8,018.590",3.620
3,2016-09-30,3,770.200,0.350
4,2016-06-30,14,"9,293.240",4.240
5,2016-03-31,3,"3,929.040",1.790
6,2015-12-31,23,"13,471.390",5.080
7,2015-06-30,17,"30,214.920",12.420
8,2015-03-31,2,"2,922.470",2.130
9,2014-12-31,3,"3,233.820",2.910
10,2014-09-30,4,"6,479.570",5.370
11,2014-06-30,4,"1,648.370",1.900
12,2013-12-31,3,"1,747.020",1.950
13,2013-06-30,2,356.870,0.570
14,2013-03-31,1,642.000,1.010
15,2012-12-31,3,64.140,0.110
16,2012-06-30,5,132.850,0.190
17,2011-12-31,3,231.640,0.250
18,2011-06-30,1,271.440,0.210
19,2010-06-30,1,280.940,0.360
20,2009-12-31,1,90.490,0.080
21,2007-06-30,1,"1,069.310",2.620
22,2007-03-31,1,"1,718.360",3.250
23,2006-12-31,2,"1,198.390",3.340
24,2006-09-30,1,"2,106.060",8.490
25,2006-06-30,1,0.340,0.000
26,2005-12-31,2,90.350,0.390
27,2005-09-30,4,"2,068.860",7.470
28,2005-06-30,5,"4,374.420",21.070
29,2005-03-31,4,"4,119.410",17.170
30,2004-12-31,6,"3,335.430",12.900
31,2004-09-30,2,"1,153.770",3.680
