序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,3,"7,131.490",0.760
2,2017-06-30,42,"16,207.440",1.840
3,2017-03-31,3,"4,708.640",0.450
4,2016-12-31,41,"28,243.800",2.260
5,2016-09-30,3,"15,730.900",1.600
6,2016-06-30,37,"26,305.660",2.730
7,2016-03-31,9,"17,748.260",1.700
8,2015-12-31,38,"28,153.180",2.510
9,2015-09-30,2,"3,986.140",0.470
10,2015-06-30,24,"6,175.140",0.320
11,2014-12-31,24,"2,972.900",0.470
12,2014-06-30,22,"3,193.730",0.590
13,2014-03-31,1,"1,777.430",0.320
14,2013-12-31,21,"4,902.080",0.820
15,2013-09-30,1,"1,823.840",0.300
16,2013-06-30,20,"6,142.160",0.750
17,2013-03-31,2,"3,358.730",0.650
18,2012-12-31,17,"4,872.440",1.300
19,2012-09-30,1,"1,431.790",0.370
20,2012-06-30,11,"3,099.240",0.650
21,2011-12-31,3,397.670,0.080
22,2011-06-30,1,24.860,0.000
23,2010-06-30,4,"10,472.960",4.170
24,2007-09-30,1,"1,910.750",0.640
25,2007-06-30,3,"1,616.500",0.760
26,2007-03-31,2,"1,842.390",0.640
27,2006-12-31,2,46.230,0.030
28,2006-06-30,1,0.060,0.000
29,2005-12-31,2,352.730,0.140
30,2005-06-30,1,0.050,0.000
31,2004-12-31,1,0.050,0.000
32,2004-06-30,1,0.050,0.000
33,2000-06-30,1,226.850,0.240
