序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,6,"2,365.650",0.490
2,2018-06-30,5,83.790,0.020
3,2017-12-31,6,37.530,0.000
4,2017-06-30,12,"1,408.690",0.150
5,2016-12-31,8,290.640,0.030
6,2016-06-30,10,990.480,0.110
7,2015-12-31,9,952.850,0.070
8,2015-09-30,2,"5,754.080",0.560
9,2015-06-30,4,47.680,0.010
10,2015-03-31,1,"3,195.380",0.410
11,2014-12-31,10,"6,720.820",0.940
12,2014-09-30,1,"3,864.980",0.710
13,2014-06-30,7,37.370,0.010
14,2013-12-31,9,132.590,0.030
15,2013-09-30,1,780.950,0.180
16,2013-06-30,3,10.200,0.000
