序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,16,"4,745.630",3.440
2,2018-09-30,4,"5,054.200",3.200
3,2018-06-30,17,"5,578.420",3.440
4,2018-03-31,4,"7,602.730",3.210
5,2017-12-31,15,"11,925.660",5.150
6,2017-09-30,3,"9,604.640",3.580
7,2017-06-30,10,"9,174.650",3.260
8,2017-03-31,6,"12,254.600",3.600
9,2016-12-31,21,"22,326.680",6.470
10,2016-09-30,3,"11,526.560",4.500
11,2016-06-30,14,"20,079.310",7.820
12,2016-03-31,3,"9,148.400",4.160
13,2015-12-31,8,"3,588.630",1.190
14,2015-06-30,4,"3,551.170",1.140
15,2015-03-31,1,"7,631.450",2.770
16,2014-12-31,5,"7,006.650",3.250
17,2014-09-30,4,"12,417.680",5.710
18,2014-06-30,10,"13,006.970",7.020
19,2014-03-31,5,"11,725.300",5.680
20,2013-12-31,9,"11,901.910",6.340
21,2013-09-30,3,"7,740.730",4.420
22,2013-06-30,12,"9,113.320",5.680
23,2013-03-31,9,"14,568.430",8.260
24,2012-12-31,13,"12,771.800",8.290
25,2012-09-30,3,"2,058.780",1.530
26,2012-06-30,2,157.500,0.120
27,2009-12-31,1,89.690,0.040
28,2007-03-31,1,"1,655.960",1.300
29,2006-12-31,1,17.540,0.050
30,2006-09-30,1,484.410,1.320
31,2006-06-30,1,30.980,0.080
32,2005-12-31,1,23.210,0.080
33,2005-06-30,1,26.640,0.080
34,2004-12-31,1,32.930,0.080
35,2004-06-30,1,33.340,0.080
36,2002-12-31,1,31.870,0.070
37,2002-06-30,3,275.990,0.430
