序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,67,"99,414.980",1.420
2,2017-12-31,322,"231,541.370",3.560
3,2017-09-30,76,"155,028.350",2.430
4,2017-06-30,514,"727,099.800",9.360
5,2017-03-31,129,"288,854.780",4.610
6,2016-12-31,285,"350,989.850",6.670
7,2016-09-30,34,"72,668.160",1.370
8,2016-06-30,173,"179,699.230",3.700
9,2016-03-31,17,"30,394.750",0.660
10,2015-12-31,152,"178,361.850",3.330
11,2015-09-30,16,"62,768.170",1.340
12,2015-06-30,128,"188,217.860",3.140
13,2015-03-31,12,"76,884.700",1.260
14,2014-12-31,121,"143,101.370",3.230
15,2014-09-30,15,"47,403.130",1.190
16,2014-06-30,89,"115,181.120",3.450
17,2014-03-31,5,"32,623.500",0.920
18,2013-12-31,152,"355,709.910",8.940
19,2013-09-30,22,"148,756.970",3.550
20,2013-06-30,90,"145,178.860",5.080
21,2013-03-31,16,"111,939.840",3.160
22,2012-12-31,91,"148,839.420",7.300
23,2012-09-30,13,"83,494.640",3.860
24,2012-06-30,75,"88,899.680",4.540
25,2012-03-31,4,"80,097.970",3.920
26,2011-12-31,88,"160,312.280",7.880
27,2011-09-30,8,"69,027.440",2.980
28,2011-06-30,96,"250,100.390",9.350
29,2011-03-31,11,"155,663.380",9.630
30,2010-12-31,128,"682,792.320",37.810
31,2010-09-30,32,"526,823.850",28.500
32,2010-06-30,97,"625,034.480",46.140
33,2010-03-31,11,"187,809.920",15.060
34,2009-12-31,12,"24,818.860",4.430
35,2009-09-30,7,"41,171.510",8.450
36,2009-06-30,19,"50,743.620",11.210
37,2009-03-31,8,"68,347.450",19.810
38,2008-12-31,32,"81,995.280",30.640
39,2008-09-30,9,"36,605.080",17.400
40,2008-06-30,19,"41,153.320",17.810
41,2008-03-31,5,"59,033.160",18.140
42,2007-12-31,22,"115,488.610",24.410
43,2007-09-30,7,"99,398.240",20.140
44,2007-06-30,43,"265,627.750",53.500
45,2007-03-31,12,"88,389.400",26.580
46,2006-12-31,27,"45,738.130",23.480
47,2006-09-30,3,"9,905.850",5.790
48,2006-06-30,7,"5,549.170",3.530
49,2006-03-31,1,796.590,0.710
50,2005-12-31,8,"3,272.020",2.920
51,2005-06-30,5,"1,367.320",1.240
52,2005-03-31,1,950.210,0.790
53,2004-12-31,6,"3,078.180",2.200
54,2004-09-30,2,"2,513.930",1.570
55,2004-06-30,3,"2,210.820",1.270
56,2003-12-31,4,"2,973.100",1.490
57,2003-06-30,3,"5,763.880",2.270
58,2003-03-31,1,"6,242.090",2.590
59,2002-12-31,16,"14,859.930",6.460
60,2002-09-30,3,"10,637.800",4.020
61,2002-06-30,20,"15,009.780",5.450
62,2002-03-31,3,"2,395.630",0.940
63,2001-12-31,8,"3,095.380",1.280
64,2001-06-30,1,"3,963.130",1.270
65,2000-12-31,3,"12,750.650",5.010
66,2000-09-30,1,"8,442.630",4.060
67,2000-06-30,4,"29,617.740",11.810
68,2000-03-31,2,"22,667.190",9.090
69,1999-12-31,3,"11,392.670",8.650
70,1999-09-30,2,"14,250.170",8.740
