序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,36,"116,127.470",4.440
2,2017-12-31,199,"208,492.120",7.730
3,2017-09-30,39,"80,906.240",3.850
4,2017-06-30,170,"210,731.530",10.050
5,2017-03-31,39,"111,323.900",6.550
6,2016-12-31,155,"149,024.770",10.320
7,2016-09-30,11,"62,509.100",4.720
8,2016-06-30,126,"141,650.070",9.790
9,2016-03-31,9,"41,708.130",3.400
10,2015-12-31,94,"86,770.740",8.800
11,2015-09-30,14,"56,205.260",6.240
12,2015-06-30,71,"89,957.180",7.980
13,2015-03-31,3,"17,022.840",2.160
14,2014-12-31,51,"18,992.960",3.220
15,2014-09-30,7,"35,697.510",5.860
16,2014-06-30,31,"21,850.290",4.680
17,2014-03-31,2,"14,360.210",2.890
18,2013-12-31,46,"25,827.440",4.740
19,2013-09-30,1,"6,076.540",1.190
20,2013-06-30,33,"12,720.510",2.480
21,2013-03-31,3,"4,261.340",0.860
22,2012-12-31,44,"38,057.390",7.900
23,2012-09-30,6,"44,727.790",7.540
24,2012-06-30,58,"111,109.790",16.640
25,2012-03-31,12,"97,562.700",13.490
26,2011-12-31,62,"223,634.390",28.020
27,2011-09-30,9,"99,801.610",11.600
28,2011-06-30,50,"204,740.630",22.720
29,2011-03-31,9,"97,316.910",10.510
30,2010-12-31,73,"388,899.300",32.450
31,2010-09-30,18,"197,443.280",18.810
32,2010-06-30,70,"294,043.270",30.990
33,2010-03-31,9,"95,890.040",10.790
34,2009-12-31,58,"173,728.590",21.410
35,2009-09-30,8,"43,629.560",7.080
36,2009-06-30,14,"29,538.210",5.710
37,2009-03-31,3,"9,520.500",3.900
38,2008-12-31,17,"16,491.690",8.770
39,2008-09-30,4,"9,028.750",4.910
40,2008-06-30,3,"5,922.290",2.810
41,2008-03-31,2,"7,510.550",2.860
42,2007-12-31,3,"13,456.590",2.780
43,2007-09-30,1,"2,673.000",0.620
44,2007-06-30,14,"67,824.660",17.170
45,2007-03-31,8,"43,714.520",36.710
46,2006-12-31,17,"47,641.100",47.040
47,2006-09-30,7,"28,745.600",36.170
48,2006-06-30,7,"15,158.480",23.660
49,2006-03-31,4,"6,325.650",16.020
50,2005-12-31,3,599.830,1.840
51,2005-09-30,2,852.940,2.740
52,2005-06-30,2,641.380,2.180
53,2004-12-31,3,"1,440.660",4.740
54,2004-09-30,1,178.370,0.600
55,2004-06-30,4,946.730,2.840
56,2003-12-31,2,86.420,0.280
57,2003-06-30,1,28.580,0.070
58,2002-12-31,4,"3,082.540",7.010
59,2002-09-30,1,"1,731.360",3.000
60,2002-06-30,8,"8,757.510",13.240
61,2002-03-31,1,"1,539.770",2.410
62,2001-12-31,6,"6,033.010",8.780
63,2001-09-30,3,"2,940.170",3.820
64,2001-06-30,7,"8,391.290",8.760
65,2000-12-31,6,"5,923.330",6.230
