序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,5,"12,589.970",1.530
2,2017-06-30,28,"27,964.150",3.970
3,2017-03-31,2,"11,116.680",1.480
4,2016-12-31,28,"39,632.410",4.970
5,2016-09-30,6,"20,629.890",2.560
6,2016-06-30,24,"20,057.750",2.530
7,2016-03-31,1,"2,385.470",0.300
8,2015-12-31,11,"12,247.080",1.320
9,2015-09-30,6,"25,584.380",3.400
10,2015-06-30,11,"41,475.070",4.450
11,2015-03-31,10,"81,162.980",20.790
12,2014-12-31,25,"34,012.020",14.600
13,2014-06-30,2,16.890,0.010
14,2013-12-31,5,31.750,0.020
15,2013-06-30,4,32.780,0.040
16,2012-12-31,4,131.400,0.210
17,2012-09-30,2,1.230,0.000
18,2012-06-30,18,"2,721.390",3.900
