序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,170,"61,354.480",1.690
2,2017-09-30,17,"41,604.170",1.280
3,2017-06-30,239,"137,837.370",3.970
4,2017-03-31,43,"66,469.030",1.350
5,2016-12-31,195,"125,760.130",3.370
6,2016-09-30,28,"77,621.450",1.960
7,2016-06-30,153,"93,739.350",2.410
8,2016-03-31,24,"110,190.310",2.430
9,2015-12-31,152,"278,847.220",4.660
10,2015-09-30,22,"74,603.230",1.520
11,2015-06-30,125,"274,087.560",4.120
12,2015-03-31,10,"44,308.050",0.800
13,2014-12-31,105,"93,591.320",2.220
14,2014-09-30,31,"93,628.580",2.780
15,2014-06-30,121,"201,350.350",7.410
16,2014-03-31,22,"84,401.340",3.150
17,2013-12-31,179,"533,767.340",17.280
18,2013-09-30,81,"640,448.690",14.640
19,2013-06-30,185,"495,044.020",21.160
20,2013-03-31,16,"100,121.450",7.180
21,2012-12-31,95,"160,133.970",12.080
22,2012-09-30,17,"53,759.100",4.700
23,2012-06-30,43,"63,272.960",6.810
24,2012-03-31,9,"42,875.240",4.160
25,2011-12-31,76,"189,261.000",17.740
26,2011-09-30,3,"7,928.800",0.970
27,2011-06-30,21,"20,015.760",2.270
28,2011-03-31,3,"6,768.470",0.720
29,2010-12-31,3,"2,343.190",0.390
30,2010-06-30,3,"1,674.640",0.400
31,2010-03-31,1,"1,127.380",0.210
32,2009-12-31,2,"1,702.480",0.350
33,2009-06-30,1,105.300,0.030
34,2009-03-31,1,940.850,0.310
35,2008-12-31,1,51.630,0.040
36,2008-06-30,2,394.350,0.210
37,2007-12-31,2,877.810,0.210
38,2007-06-30,2,249.510,0.100
39,2006-12-31,5,182.250,0.170
40,2006-06-30,8,698.720,0.570
41,2006-03-31,1,267.020,0.290
42,2005-12-31,6,907.520,1.020
43,2005-09-30,1,357.650,0.400
44,2005-06-30,5,"1,115.290",1.140
45,2005-03-31,2,730.850,0.620
46,2004-12-31,7,"5,381.800",3.820
47,2004-09-30,3,"3,386.090",2.250
48,2004-06-30,6,"8,286.130",4.580
49,2003-12-31,5,"2,487.750",1.180
50,2003-09-30,1,"1,257.000",0.570
51,2003-06-30,7,"12,357.680",4.980
52,2002-12-31,14,"12,874.420",5.810
53,2002-09-30,2,"12,407.780",5.280
54,2002-06-30,20,"24,814.660",9.120
55,2002-03-31,3,"21,803.660",8.350
56,2001-12-31,5,"23,894.900",8.860
57,2001-09-30,3,"25,899.260",8.850
58,2001-06-30,9,"76,970.800",19.880
59,2001-03-31,6,"84,466.710",53.580
60,2000-12-31,3,"8,734.280",7.860
61,2000-09-30,1,"7,058.030",6.400
62,2000-06-30,5,"15,627.890",11.740
