序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,20,"10,109.710",2.510
2,2017-03-31,2,"7,379.980",1.700
3,2016-12-31,30,"28,344.790",5.700
4,2016-09-30,1,"9,446.750",2.510
5,2016-06-30,24,"41,500.310",11.410
6,2016-03-31,3,"15,090.890",4.570
7,2015-12-31,15,"45,469.980",8.480
8,2015-09-30,7,"67,901.640",18.130
9,2015-06-30,21,"128,961.620",26.570
10,2015-03-31,7,"44,271.520",21.480
11,2014-12-31,4,"4,836.720",4.480
12,2014-09-30,5,"24,289.580",17.420
13,2014-06-30,5,"22,507.470",17.420
14,2014-03-31,2,"6,130.010",5.960
15,2013-12-31,1,"1,910.860",2.270
16,2013-09-30,1,"2,321.420",2.550
17,2013-06-30,2,"1,435.120",2.410
18,2013-03-31,1,"1,664.550",3.740
19,2012-12-31,2,"2,126.100",4.810
20,2012-09-30,4,"6,816.900",16.510
21,2012-06-30,12,"6,795.590",18.110
