序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,10,583.970,0.370
2,2017-06-30,13,"1,335.370",0.660
3,2016-12-31,16,855.310,0.390
4,2016-09-30,1,186.400,0.120
5,2016-06-30,127,"1,360.190",0.650
