序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,7,337.250,0.060
2,2018-09-30,2,266.120,0.040
3,2018-06-30,4,913.940,0.150
4,2017-12-31,23,"2,199.830",0.270
5,2017-09-30,3,"2,898.620",1.350
6,2017-06-30,45,"5,301.840",2.370
7,2017-03-31,3,"5,072.060",1.960
8,2016-12-31,39,"4,760.330",1.940
9,2016-09-30,1,"2,116.750",0.830
10,2016-06-30,36,"5,378.200",2.210
11,2016-03-31,3,"3,002.330",1.140
12,2015-12-31,33,"4,627.410",1.600
13,2015-09-30,3,"2,762.830",1.180
14,2015-06-30,25,"1,580.140",0.490
15,2015-03-31,1,"3,207.860",1.100
