序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,9,"11,231.860",2.870
2,2017-09-30,2,"10,328.090",2.330
3,2017-06-30,10,"14,289.990",3.240
4,2017-03-31,3,"17,214.790",3.610
5,2016-12-31,36,"26,820.220",5.570
6,2016-09-30,2,"9,313.530",1.970
7,2016-06-30,22,"26,093.240",4.970
8,2016-03-31,4,"13,917.930",3.150
9,2015-12-31,24,"23,226.800",4.030
10,2015-09-30,4,"8,966.000",2.050
11,2015-06-30,38,"14,452.410",2.060
12,2015-03-31,3,"35,353.390",5.280
13,2014-12-31,50,"57,488.610",10.920
14,2014-09-30,3,"6,730.040",1.210
15,2014-06-30,30,"18,389.320",4.420
16,2014-03-31,2,"5,930.220",2.440
17,2013-12-31,31,"17,807.980",8.080
18,2013-09-30,2,"8,365.460",4.040
19,2013-06-30,32,"21,562.110",12.100
20,2013-03-31,1,"4,360.880",2.210
21,2012-12-31,21,"10,597.260",5.210
22,2012-09-30,2,"11,494.140",5.400
23,2012-06-30,15,"14,240.930",6.150
24,2012-03-31,6,"22,798.150",15.130
25,2011-12-31,30,"66,486.400",44.020
26,2011-09-30,9,"60,270.390",33.750
27,2011-06-30,44,"60,322.760",43.620
