序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,1,"13,346.450",1.060
2,2017-12-31,46,"21,014.200",1.860
3,2017-09-30,3,"29,645.870",2.110
4,2017-06-30,49,"33,246.480",3.040
5,2017-03-31,4,"20,615.570",2.070
6,2016-12-31,19,"20,355.940",2.630
7,2016-09-30,2,"7,830.800",0.720
8,2016-06-30,13,"6,230.180",1.010
9,2016-03-31,1,"4,323.330",0.700
10,2015-12-31,10,"10,105.860",1.100
11,2015-09-30,1,"2,662.200",0.430
12,2015-06-30,11,"16,805.260",1.680
13,2015-03-31,2,"6,742.570",1.040
14,2014-06-30,1,138.600,0.040
15,2013-12-31,2,174.250,0.060
16,2013-06-30,2,15.340,0.010
17,2010-09-30,1,"2,251.890",0.450
18,2010-06-30,2,"4,221.440",1.240
19,2009-06-30,3,"6,913.390",2.330
20,2009-03-31,1,763.710,0.270
21,2008-12-31,1,53.800,0.030
22,2008-03-31,2,"7,130.060",2.260
23,2007-12-31,2,"8,914.200",2.120
24,2007-09-30,1,"3,192.050",1.290
25,2002-06-30,1,15.460,0.010
