序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,10,895.590,0.080
2,2018-06-30,9,"2,117.070",0.200
3,2017-12-31,16,955.900,0.080
4,2017-06-30,15,"4,402.580",0.310
5,2017-03-31,6,"6,362.140",0.390
6,2016-12-31,19,"6,242.770",0.400
7,2016-09-30,1,"1,315.300",0.090
8,2016-06-30,11,"1,490.490",0.100
9,2016-03-31,1,"1,187.660",0.080
10,2015-12-31,19,"11,230.230",0.620
11,2015-06-30,8,"1,118.190",0.050
12,2014-12-31,7,"1,306.630",0.080
13,2014-06-30,7,308.570,0.040
14,2013-12-31,9,309.860,0.040
15,2013-06-30,9,315.160,0.040
16,2012-12-31,19,"1,564.410",0.150
17,2012-09-30,2,"1,271.470",0.140
18,2012-06-30,21,"3,954.750",0.560
19,2012-03-31,2,791.650,0.110
20,2011-12-31,17,"3,648.100",0.510
21,2011-09-30,2,"2,511.390",0.290
22,2011-06-30,27,"7,656.100",0.660
23,2011-03-31,2,"3,987.830",0.300
24,2010-12-31,26,"12,837.730",0.940
25,2010-09-30,4,"7,128.970",0.520
26,2010-06-30,21,"9,866.910",1.100
27,2010-03-31,3,"5,109.950",0.400
28,2009-12-31,19,"8,492.280",0.730
29,2009-09-30,35,"7,694.530",0.880
