序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,10,768.940,0.120
2,2017-09-30,1,"2,970.780",0.340
3,2017-06-30,35,"13,930.500",1.910
4,2017-03-31,4,"7,311.220",1.080
5,2016-12-31,47,"12,977.080",2.010
6,2016-09-30,4,"7,262.260",1.080
7,2016-06-30,42,"11,220.380",1.740
8,2016-03-31,9,"20,053.470",2.650
9,2015-12-31,51,"23,794.330",2.620
10,2015-09-30,3,"15,709.720",2.440
11,2015-06-30,31,"3,790.890",0.400
12,2015-03-31,4,"3,473.310",0.370
13,2014-12-31,48,"9,654.270",1.730
14,2014-09-30,1,187.200,0.030
15,2014-06-30,25,"1,532.090",0.400
16,2014-03-31,1,"1,953.000",0.510
17,2013-12-31,25,"4,351.830",1.060
18,2013-09-30,1,"3,875.000",0.850
19,2013-06-30,24,"5,920.090",1.480
20,2013-03-31,3,"19,608.080",5.070
21,2012-12-31,50,"70,034.040",14.870
22,2012-09-30,6,"38,533.480",10.280
23,2012-06-30,43,"57,915.880",12.740
24,2012-03-31,5,"25,800.710",5.830
25,2011-12-31,31,"61,116.540",12.830
26,2011-09-30,4,"43,929.520",7.050
27,2011-06-30,37,"111,110.350",15.200
28,2011-03-31,16,"112,779.250",14.290
29,2010-12-31,43,"130,428.100",20.550
30,2010-09-30,5,"32,204.440",8.520
31,2010-06-30,11,"19,321.820",6.440
32,2010-03-31,5,"26,801.210",6.060
33,2009-12-31,13,"39,317.900",9.630
34,2009-09-30,7,"30,482.730",10.050
35,2009-06-30,11,"38,299.770",14.210
36,2009-03-31,10,"41,083.990",15.070
37,2008-12-31,2,"1,703.690",1.190
38,2008-09-30,1,"1,303.160",1.250
39,2008-06-30,1,"1,572.460",1.250
40,2008-03-31,2,"3,587.680",1.830
41,2007-12-31,2,"9,470.190",3.280
42,2007-09-30,4,"27,781.860",21.810
43,2007-06-30,4,"15,360.000",20.210
44,2007-03-31,1,"2,302.180",2.650
45,2006-12-31,6,"13,497.890",26.010
46,2006-09-30,3,"2,953.980",6.470
47,2006-06-30,3,222.190,0.490
48,2005-12-31,1,31.010,0.090
49,2005-09-30,2,667.290,1.960
50,2005-06-30,2,381.760,1.150
51,2004-12-31,1,22.590,0.090
52,2004-06-30,1,29.640,0.090
53,2002-12-31,4,338.650,0.850
54,2002-06-30,20,"6,695.150",11.630
