序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,4,"3,424.320",0.370
2,2017-12-31,105,"18,137.530",1.920
3,2017-09-30,10,"29,274.340",2.170
4,2017-06-30,107,"89,365.890",6.910
5,2017-03-31,4,"33,653.130",3.450
6,2016-12-31,86,"112,967.260",10.340
7,2016-09-30,3,"11,730.270",1.190
8,2016-06-30,66,"36,231.260",3.810
9,2016-03-31,12,"37,188.880",3.430
10,2015-12-31,26,"22,939.930",1.330
11,2015-09-30,16,"18,170.500",1.280
12,2015-06-30,34,"36,038.490",2.880
13,2014-12-31,17,"6,928.470",1.860
14,2014-09-30,6,"3,319.490",1.010
15,2014-06-30,2,43.020,0.020
16,2014-03-31,1,541.500,0.210
17,2013-12-31,6,179.800,0.070
18,2013-06-30,3,504.020,0.200
19,2012-09-30,1,636.600,0.230
20,2012-06-30,4,"1,021.060",0.300
21,2012-03-31,1,926.160,0.340
22,2011-12-31,8,"1,171.650",0.510
23,2011-06-30,6,"1,728.950",0.490
24,2010-12-31,4,"1,059.440",0.450
25,2010-06-30,4,"1,762.840",0.720
26,2010-03-31,3,"2,972.010",0.840
27,2009-12-31,2,"2,034.190",0.660
28,2009-03-31,1,"2,615.980",1.330
29,2006-12-31,1,28.750,0.080
30,2006-06-30,1,44.960,0.140
31,2005-12-31,1,22.790,0.140
32,2005-06-30,1,21.370,0.140
33,2004-12-31,1,28.840,0.140
34,2004-06-30,1,34.790,0.140
35,2003-06-30,1,"1,513.440",4.740
36,2002-12-31,7,"2,874.060",7.950
