序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,24,"12,797.850",2.140
2,2017-03-31,4,"7,785.030",1.190
3,2016-12-31,45,"46,852.370",7.850
4,2016-09-30,11,"40,080.720",6.190
5,2016-06-30,37,"50,808.290",8.460
6,2016-03-31,5,"24,039.090",4.490
7,2015-12-31,18,"68,215.500",11.070
8,2015-06-30,4,305.180,0.070
9,2014-12-31,5,"1,418.540",0.650
10,2014-09-30,1,"1,427.600",0.560
11,2014-06-30,7,"5,298.770",2.770
12,2013-12-31,2,993.470,0.530
13,2013-06-30,2,13.940,0.010
14,2012-12-31,1,0.630,0.000
15,2012-06-30,1,0.730,0.000
16,2012-03-31,1,272.480,0.430
17,2011-12-31,1,0.690,0.000
18,2011-06-30,2,367.080,0.390
19,2010-12-31,1,1.040,0.000
20,2010-06-30,3,266.850,0.490
21,2010-03-31,2,450.540,0.720
