序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,1,245.200,0.010
2,2018-12-31,39,"9,901.370",0.650
3,2018-09-30,16,"16,609.820",0.890
4,2018-06-30,51,"12,615.360",0.800
5,2018-03-31,9,"15,080.750",0.940
6,2017-12-31,34,"19,746.350",1.120
7,2017-09-30,5,"2,867.000",0.150
8,2017-06-30,38,"20,726.090",1.100
9,2017-03-31,3,342.360,0.020
10,2016-12-31,46,"43,804.460",2.210
11,2016-09-30,11,"33,677.510",1.640
12,2016-06-30,39,"39,751.610",2.280
13,2016-03-31,10,"32,741.650",1.800
14,2015-12-31,40,"23,223.620",1.170
15,2015-09-30,5,"18,417.500",1.030
16,2015-06-30,43,"20,786.020",0.910
17,2015-03-31,7,"71,024.290",3.300
18,2014-12-31,32,"17,364.620",1.060
19,2014-09-30,1,"2,611.570",0.180
20,2014-06-30,47,"7,630.630",0.600
21,2014-03-31,2,303.700,0.020
22,2013-12-31,55,"10,431.220",0.690
23,2013-06-30,64,"40,791.280",2.410
24,2013-03-31,10,"39,047.070",2.020
25,2012-12-31,42,"63,937.150",3.520
26,2012-09-30,2,"7,414.270",1.030
27,2012-06-30,16,"6,070.340",0.880
28,2012-03-31,2,"4,408.960",0.700
29,2011-12-31,28,"23,369.600",3.690
30,2011-09-30,2,"8,233.670",1.380
31,2011-06-30,13,"4,159.650",0.700
32,2011-03-31,2,"2,578.970",0.400
33,2010-12-31,21,"9,660.480",1.370
34,2010-09-30,4,"6,544.440",4.260
35,2010-06-30,18,"8,137.340",6.120
36,2010-03-31,5,"3,486.290",2.000
37,2009-12-31,66,"10,153.780",5.820
