序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,112,"100,804.090",18.470
2,2017-09-30,11,"16,439.680",3.220
3,2017-06-30,75,"45,264.140",10.330
4,2017-03-31,5,"22,137.650",5.880
5,2016-12-31,74,"35,037.630",9.350
6,2016-09-30,9,"38,987.550",8.300
7,2016-06-30,75,"71,779.160",15.430
8,2016-03-31,9,"56,964.130",11.080
9,2015-12-31,108,"214,898.030",28.750
10,2015-09-30,16,"72,814.130",13.980
11,2015-06-30,88,"190,940.170",23.640
12,2015-03-31,19,"225,193.140",27.800
13,2014-12-31,46,"62,148.960",20.900
14,2014-09-30,7,"58,799.790",16.010
15,2014-06-30,26,"67,739.860",22.770
16,2014-03-31,8,"45,476.720",16.540
17,2013-12-31,2,292.290,0.170
18,2006-12-31,1,0.040,0.000
19,2006-06-30,2,105.010,0.520
20,2005-12-31,1,0.020,0.000
21,2005-06-30,1,0.020,0.000
22,2004-12-31,1,0.030,0.000
23,2004-06-30,1,0.050,0.000
24,1999-12-31,1,307.000,0.770
