序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,17,"21,710.850",3.150
2,2017-09-30,23,"106,319.190",26.560
3,2017-06-30,113,"151,038.240",35.510
4,2017-03-31,13,"85,880.010",20.210
5,2016-12-31,29,"70,317.780",15.420
6,2016-09-30,13,"82,269.800",18.610
7,2016-06-30,38,"137,641.470",27.930
8,2016-03-31,12,"70,675.590",19.070
9,2015-12-31,30,"116,708.630",22.130
10,2015-09-30,20,"75,762.630",49.720
11,2015-06-30,37,"91,717.130",49.640
12,2015-03-31,14,"27,372.070",20.650
13,2014-12-31,14,"14,230.140",12.300
