序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,6,33.690,0.020
2,2018-06-30,11,538.000,0.200
3,2017-12-31,24,"1,292.210",0.320
4,2017-09-30,1,"1,309.240",0.280
5,2017-06-30,14,"3,890.210",0.800
6,2017-03-31,1,5.190,0.000
7,2016-12-31,6,348.950,0.080
8,2016-06-30,5,188.750,0.060
9,2016-03-31,1,66.880,0.020
10,2015-12-31,3,670.140,0.190
11,2015-06-30,2,441.640,0.120
12,2014-12-31,1,"1,246.100",0.510
13,2013-12-31,4,431.650,0.230
14,2013-06-30,2,16.180,0.010
15,2012-12-31,1,63.050,0.040
16,2012-09-30,1,983.820,0.760
17,2012-06-30,1,82.240,0.050
18,2011-12-31,2,88.350,0.070
19,2011-06-30,2,"2,674.140",1.050
20,2008-03-31,1,"5,344.990",4.240
21,2007-12-31,1,"8,212.090",4.240
22,2007-09-30,1,"10,696.900",4.790
23,2004-09-30,1,330.100,0.560
24,2004-06-30,2,"2,464.220",3.490
25,2002-12-31,1,257.940,0.310
26,2002-06-30,1,875.000,0.650
27,2001-12-31,1,"2,589.660",2.060
