序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,16,632.500,0.310
2,2018-06-30,8,29.680,0.010
3,2017-12-31,14,58.350,0.020
4,2017-06-30,14,"4,698.190",1.140
5,2016-12-31,23,"18,083.880",3.250
6,2016-09-30,7,"17,328.470",3.110
7,2016-06-30,74,"73,574.090",13.620
8,2016-03-31,6,"19,327.520",3.610
9,2015-12-31,32,"45,904.880",6.360
10,2015-09-30,12,"51,686.700",9.690
11,2015-06-30,72,"273,923.580",27.680
12,2015-03-31,18,"98,566.640",14.790
13,2014-12-31,15,"21,117.820",6.630
14,2014-09-30,4,"32,643.160",9.960
15,2014-06-30,9,"28,192.460",11.160
16,2014-03-31,2,"24,511.240",9.440
17,2013-12-31,13,"13,535.970",7.120
18,2013-09-30,1,"9,970.230",5.100
19,2013-06-30,11,"13,168.560",7.450
20,2013-03-31,2,"10,352.300",6.020
21,2012-12-31,18,"16,256.680",10.880
22,2012-09-30,1,"3,526.940",2.440
23,2012-06-30,9,"1,657.110",1.260
24,2011-12-31,4,"2,012.500",1.740
25,2011-06-30,5,"2,142.280",1.680
26,2010-12-31,8,"10,374.990",12.400
27,2010-09-30,7,"21,166.820",26.350
28,2010-06-30,20,"29,093.400",41.720
29,2010-03-31,9,"16,489.100",20.520
