序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,10,"12,152.160",1.290
2,2017-12-31,55,"16,112.830",1.840
3,2017-09-30,3,"1,079.470",0.100
4,2017-06-30,61,"41,194.470",5.060
5,2017-03-31,7,"13,856.590",1.600
6,2016-12-31,54,"50,725.430",7.220
7,2016-09-30,23,"107,128.570",12.740
8,2016-06-30,71,"198,920.620",18.690
9,2016-03-31,7,"42,667.620",8.070
10,2015-12-31,60,"123,477.720",20.000
11,2015-09-30,11,"39,037.070",12.280
12,2015-06-30,35,"74,748.830",17.520
13,2015-03-31,6,"31,662.240",11.210
14,2014-12-31,24,"40,025.850",14.330
15,2014-09-30,10,"59,425.740",17.460
16,2014-06-30,31,"58,965.990",19.760
17,2014-03-31,6,"22,487.690",9.550
18,2013-12-31,1,10.180,0.010
19,2013-06-30,3,199.210,0.150
20,2012-12-31,2,26.230,0.030
21,2012-06-30,3,505.800,0.500
22,2012-03-31,1,668.920,0.680
23,2011-12-31,3,417.410,0.370
24,2011-03-31,1,"1,827.530",2.190
25,2010-06-30,65,"13,351.000",14.200
