序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,122,"80,923.800",2.430
2,2017-09-30,7,"31,214.400",0.930
3,2017-06-30,128,"104,726.930",3.040
4,2017-03-31,38,"84,988.510",1.970
5,2016-12-31,91,"78,279.420",2.340
6,2016-09-30,2,"2,144.300",0.080
7,2016-06-30,96,"42,927.800",1.570
8,2016-03-31,7,"13,914.170",0.480
9,2015-12-31,86,"52,391.180",1.540
10,2015-09-30,1,"12,761.550",0.420
11,2015-06-30,86,"62,622.320",1.300
12,2015-03-31,4,"20,542.430",0.430
13,2014-12-31,106,"166,733.910",3.580
14,2014-09-30,5,"44,051.610",1.370
15,2014-06-30,82,"77,964.490",3.030
16,2014-03-31,9,"50,434.320",1.640
17,2013-12-31,134,"208,893.210",5.290
18,2013-09-30,11,"31,443.200",0.800
19,2013-06-30,204,"463,670.200",9.870
20,2013-03-31,48,"204,635.320",4.470
21,2012-12-31,175,"527,787.400",41.890
22,2012-09-30,40,"244,541.200",23.280
23,2012-06-30,116,"323,793.830",36.700
24,2012-03-31,15,"163,560.940",18.290
25,2011-12-31,91,"275,334.320",31.590
26,2011-09-30,22,"248,510.420",23.190
27,2011-06-30,87,"386,989.020",35.420
28,2011-03-31,16,"231,018.700",24.650
29,2010-12-31,53,"160,004.750",22.450
30,2010-09-30,3,"30,182.070",5.070
31,2010-06-30,22,"20,553.760",4.250
32,2010-03-31,8,"9,838.420",2.110
33,2009-12-31,213,"20,631.370",4.110
