序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,1,"16,844.940",0.870
2,2017-12-31,97,"42,001.370",1.970
3,2017-09-30,3,"34,537.190",1.450
4,2017-06-30,102,"68,720.880",2.700
5,2017-03-31,13,"55,530.510",1.250
6,2016-12-31,79,"122,326.080",1.950
7,2016-09-30,8,"28,835.520",0.570
8,2016-06-30,89,"52,582.490",1.230
9,2016-03-31,8,"21,394.870",0.470
10,2015-12-31,89,"78,752.440",1.140
11,2015-09-30,9,"12,733.790",0.330
12,2015-06-30,75,"64,637.530",1.900
13,2015-03-31,6,"26,315.020",0.720
14,2014-12-31,76,"50,693.340",2.020
15,2014-09-30,2,"7,053.270",0.320
16,2014-06-30,71,"87,108.860",4.630
17,2014-03-31,11,"56,117.320",2.660
18,2013-12-31,135,"235,955.850",9.480
19,2013-09-30,11,"73,813.930",3.040
20,2013-06-30,89,"135,326.030",6.550
21,2013-03-31,6,"12,447.680",0.710
22,2012-12-31,53,"32,874.470",2.010
23,2012-06-30,51,"43,756.550",2.640
24,2012-03-31,2,"6,622.920",0.470
25,2011-12-31,41,"24,726.150",1.790
26,2011-09-30,1,"3,912.010",0.270
27,2011-06-30,40,"32,192.490",3.560
28,2011-03-31,2,"8,768.020",0.950
29,2010-12-31,36,"40,732.840",4.600
30,2010-09-30,3,"41,382.200",4.600
31,2010-06-30,53,"153,713.560",16.100
32,2010-03-31,7,"143,846.980",10.580
33,2009-12-31,49,"223,590.870",15.890
34,2009-09-30,7,"134,721.070",10.900
35,2009-06-30,64,"426,494.800",27.760
36,2009-03-31,8,"116,268.610",9.430
37,2008-12-31,49,"150,778.230",16.420
38,2008-09-30,7,"62,851.210",6.850
39,2008-06-30,25,"78,544.520",6.960
40,2008-03-31,5,"80,600.070",6.110
41,2007-12-31,33,"236,584.180",10.560
42,2007-09-30,4,"89,192.480",4.790
43,2007-06-30,30,"123,100.190",7.840
44,2007-03-31,3,"12,149.460",2.230
45,2006-12-31,17,"14,611.950",3.740
46,2006-09-30,3,"14,017.400",4.020
47,2006-06-30,22,"34,611.000",8.950
48,2006-03-31,6,"22,620.420",6.780
49,2005-12-31,27,"30,358.530",10.170
50,2005-09-30,6,"17,007.390",5.970
51,2005-06-30,12,"16,486.800",5.880
52,2005-03-31,7,"12,908.830",4.810
53,2004-12-31,14,"15,075.160",4.450
54,2004-09-30,7,"12,893.170",3.650
55,2004-06-30,9,"11,918.930",3.160
56,2003-12-31,12,"17,670.200",3.940
57,2003-06-30,16,"18,473.810",4.400
58,2003-03-31,6,"26,981.950",6.380
59,2002-12-31,27,"34,333.880",9.120
60,2002-09-30,4,"10,548.710",2.340
61,2002-06-30,15,"16,543.150",3.150
62,2001-12-31,7,"4,347.220",1.020
63,2001-06-30,2,"1,794.140",0.350
64,2000-03-31,1,564.990,0.320
65,1999-12-31,1,587.330,0.310
