序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,6,201.660,0.050
2,2018-06-30,4,896.400,0.200
3,2017-12-31,8,"1,056.510",0.200
4,2017-09-30,13,"1,136.750",0.220
5,2017-06-30,43,"2,943.460",0.570
6,2016-12-31,35,"7,235.890",1.220
7,2016-06-30,32,"4,637.010",0.720
8,2015-12-31,41,"7,789.660",0.960
9,2015-09-30,1,"6,265.060",1.100
10,2015-06-30,28,"12,506.320",1.180
11,2015-03-31,1,413.990,0.050
12,2014-12-31,27,"4,336.400",0.720
13,2014-06-30,19,"2,262.920",0.500
14,2013-12-31,20,"1,108.340",0.250
15,2013-09-30,4,"12,803.530",2.370
16,2013-06-30,20,"8,963.900",1.730
17,2013-03-31,1,"6,822.420",1.280
18,2012-12-31,25,"23,790.730",4.920
19,2012-09-30,7,"32,783.000",5.960
20,2012-06-30,21,"37,689.330",6.600
21,2012-03-31,7,"36,811.370",6.120
22,2011-12-31,17,"47,921.680",7.460
23,2011-09-30,7,"51,161.190",7.300
24,2011-06-30,16,"70,878.440",6.850
25,2011-03-31,10,"94,851.230",6.890
26,2010-12-31,21,"105,779.910",7.740
27,2010-09-30,8,"43,401.570",7.000
28,2010-06-30,14,"31,339.000",9.750
29,2010-03-31,6,"18,692.380",7.180
30,2009-12-31,9,"20,602.030",7.650
31,2009-09-30,7,"27,815.720",10.500
32,2009-06-30,6,"5,013.290",1.940
33,2009-03-31,2,"2,156.550",1.670
34,2008-12-31,2,0.480,0.000
35,2008-06-30,3,"1,971.760",1.520
36,2008-03-31,3,"15,755.410",8.930
37,2006-12-31,1,29.660,0.060
38,2006-09-30,1,184.100,0.350
39,2006-06-30,3,"1,352.690",2.320
40,2006-03-31,3,"1,863.940",6.310
41,2005-12-31,2,972.510,4.140
42,2005-06-30,1,21.190,0.120
43,2004-12-31,1,27.690,0.120
44,2004-06-30,1,34.440,0.120
45,2002-12-31,2,360.550,0.820
46,2002-06-30,6,656.170,1.290
47,2001-12-31,1,535.800,1.000
48,2001-06-30,2,196.780,0.240
