序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,11,"11,996.360",4.490
2,2017-09-30,4,"2,824.910",0.930
3,2017-06-30,11,"4,868.660",1.940
4,2017-03-31,3,"12,018.200",3.870
5,2016-12-31,21,"22,819.950",7.090
6,2016-09-30,1,"2,304.000",0.760
7,2016-06-30,14,"1,929.330",0.650
8,2016-03-31,2,"1,388.090",0.530
9,2015-12-31,11,"7,713.230",2.390
10,2015-09-30,1,90.840,0.050
11,2015-06-30,6,"12,447.840",4.670
12,2014-12-31,7,"10,563.870",5.830
13,2014-09-30,2,"5,198.540",2.880
14,2014-06-30,8,"2,482.110",1.740
15,2013-12-31,9,"14,909.120",9.810
16,2013-06-30,2,14.910,0.020
17,2012-12-31,4,109.250,0.110
18,2012-06-30,2,111.390,0.220
19,2011-12-31,14,"11,188.350",22.310
