序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,71,"14,352.740",2.810
2,2017-06-30,71,"26,040.520",3.820
3,2017-03-31,5,"8,392.440",1.040
4,2016-12-31,88,"79,773.770",8.340
5,2016-09-30,8,"31,842.650",2.850
6,2016-06-30,86,"88,632.470",8.980
7,2016-03-31,2,"11,508.700",1.430
8,2015-12-31,94,"110,985.080",10.360
9,2015-09-30,21,"90,906.540",9.190
10,2015-06-30,112,"309,190.240",20.230
11,2015-03-31,19,"163,551.560",14.180
12,2014-12-31,75,"167,579.360",19.580
13,2014-09-30,17,"174,600.220",25.500
14,2014-06-30,96,"424,530.740",58.920
15,2014-03-31,46,"359,379.580",46.640
16,2013-12-31,104,"372,188.350",62.370
17,2013-09-30,19,"191,385.650",35.320
18,2013-06-30,93,"265,586.270",54.880
19,2013-03-31,7,"53,096.800",16.680
20,2012-12-31,48,"54,846.250",32.650
21,2012-09-30,8,"28,840.020",33.810
22,2012-06-30,35,"34,167.840",38.460
23,2012-03-31,8,"12,645.580",18.360
24,2011-12-31,7,"6,240.850",9.310
