序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,10,"33,082.050",2.900
2,2017-09-30,3,"32,491.230",3.050
3,2017-06-30,7,"58,900.390",5.620
4,2017-03-31,4,"65,074.890",8.020
5,2016-12-31,14,"79,575.270",9.740
6,2016-09-30,4,"68,306.550",7.870
7,2016-06-30,11,"81,854.030",8.830
8,2016-03-31,4,"60,253.480",8.430
9,2015-12-31,8,"24,792.270",3.400
10,2015-09-30,2,"13,006.040",2.460
11,2015-06-30,6,107.380,0.030
12,2014-12-31,3,848.700,0.490
13,2014-06-30,8,"7,856.270",5.200
14,2013-12-31,1,2.730,0.000
15,2013-06-30,1,3.190,0.010
16,2012-12-31,1,6.700,0.020
17,2012-06-30,1,9.150,0.020
18,2011-12-31,1,"1,370.000",3.330
