序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,1,2.000,0.000
2,2016-12-31,2,491.530,0.070
3,2011-12-31,3,383.340,0.170
4,2008-03-31,1,"1,520.220",0.480
