序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,3,9.140,0.000
2,2017-06-30,4,58.690,0.010
3,2017-03-31,2,341.580,0.090
4,2016-12-31,10,"8,905.800",2.580
5,2016-06-30,10,"7,241.680",2.120
6,2016-03-31,1,"2,046.500",0.570
7,2015-12-31,16,"10,160.800",2.280
8,2015-09-30,2,"2,196.530",0.750
9,2015-06-30,8,"6,889.590",1.920
10,2014-12-31,12,"7,890.360",3.790
11,2014-09-30,4,"6,704.400",3.020
12,2014-06-30,6,"1,102.020",0.650
13,2014-03-31,1,"1,152.030",0.590
14,2013-12-31,12,"2,524.380",1.530
15,2013-09-30,2,"4,467.520",2.670
16,2013-06-30,11,"4,896.840",3.420
17,2013-03-31,2,"3,768.760",2.280
18,2012-12-31,11,"4,183.900",2.720
19,2012-09-30,1,"3,040.260",1.690
20,2012-06-30,11,"5,430.920",3.120
21,2012-03-31,3,"7,961.430",4.150
22,2011-12-31,8,"12,756.320",5.920
23,2011-09-30,3,"7,209.890",3.010
24,2011-06-30,2,"2,970.830",1.120
25,2011-03-31,1,"1,740.760",0.570
26,2010-12-31,2,"2,660.560",0.950
27,2010-06-30,3,"2,368.570",0.840
28,2009-12-31,2,"2,454.370",0.710
29,2009-09-30,1,"1,878.430",0.780
30,2009-06-30,1,687.510,0.510
31,2009-03-31,2,"3,916.150",3.220
32,2008-12-31,4,"6,560.320",9.210
33,2008-09-30,3,"7,228.060",9.040
34,2008-06-30,4,"15,399.810",11.590
35,2008-03-31,4,"14,344.690",9.850
36,2007-12-31,10,"39,619.740",18.040
37,2007-09-30,3,"11,817.110",5.680
38,2007-06-30,7,"8,489.260",14.000
39,2007-03-31,3,"6,994.660",15.540
40,2006-12-31,3,"2,029.160",6.540
41,2006-09-30,3,"2,196.960",8.530
