序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,16,"28,380.970",1.170
2,2018-12-31,122,"88,439.520",6.130
3,2018-09-30,20,"58,043.680",3.190
4,2018-06-30,115,"96,983.180",5.530
5,2018-03-31,14,"55,164.480",2.420
6,2017-12-31,84,"76,117.280",6.130
7,2017-09-30,9,"37,637.700",3.020
8,2017-06-30,95,"70,786.080",7.630
9,2017-03-31,15,"55,531.770",5.010
10,2016-12-31,91,"70,176.040",6.480
11,2016-09-30,9,"47,284.930",4.370
12,2016-06-30,113,"139,332.520",11.310
13,2016-03-31,18,"89,901.330",6.790
14,2015-12-31,111,"251,229.850",12.980
15,2015-09-30,21,"152,138.880",9.190
16,2015-06-30,99,"455,937.690",16.250
17,2015-03-31,17,"130,714.780",7.050
18,2014-12-31,70,"161,101.880",15.200
19,2014-09-30,12,"51,444.510",6.010
20,2014-06-30,40,"54,905.180",8.840
21,2014-03-31,9,"34,535.340",6.960
22,2013-12-31,31,"27,610.610",5.870
23,2013-09-30,2,11.240,0.000
24,2013-06-30,10,"1,376.760",0.550
25,2013-03-31,1,"2,731.790",1.330
26,2012-12-31,12,"4,379.940",2.740
27,2012-09-30,1,"2,630.630",2.340
28,2012-06-30,12,"3,299.710",2.830
29,2012-03-31,1,"1,843.380",1.310
30,2011-12-31,9,"7,073.500",4.330
31,2011-09-30,3,"4,718.330",1.800
32,2011-06-30,7,"9,931.700",5.600
33,2011-03-31,2,"5,778.870",2.940
34,2010-12-31,7,"11,969.590",5.760
35,2010-09-30,3,"11,432.450",5.190
36,2010-06-30,3,"3,195.840",2.140
37,2010-03-31,3,"12,492.490",6.650
38,2009-12-31,5,"5,891.620",3.470
39,2009-09-30,2,"1,631.560",1.550
40,2009-06-30,7,"1,847.640",4.640
41,2009-03-31,5,"4,606.200",12.430
42,2008-12-31,34,"13,300.020",36.800
43,2008-09-30,22,"9,657.610",46.840
