序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,3,375.600,0.140
2,2016-12-31,2,2.060,0.000
3,2016-06-30,3,84.980,0.030
4,2015-12-31,5,255.470,0.060
5,2015-06-30,5,297.280,0.060
6,2014-12-31,1,3.120,0.000
7,2013-06-30,3,15.860,0.010
8,2012-12-31,5,312.140,0.160
9,2012-06-30,3,223.430,0.110
10,2011-12-31,1,31.750,0.010
11,2011-03-31,1,"6,982.810",3.200
12,2010-12-31,1,"7,120.410",3.500
13,2010-09-30,1,"6,332.360",2.950
14,2010-06-30,1,"2,266.110",1.370
15,2006-12-31,1,13.080,0.030
16,2006-06-30,1,29.210,0.080
17,2005-12-31,1,21.080,0.080
18,2005-06-30,1,22.070,0.080
19,2004-12-31,1,31.940,0.080
20,2004-06-30,1,37.970,0.080
21,2002-06-30,2,134.050,0.120
