序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,9,"17,523.630",0.230
2,2017-09-30,7,"27,386.170",0.330
3,2017-06-30,100,"70,394.310",0.900
4,2017-03-31,13,"42,887.020",0.530
5,2016-12-31,72,"44,508.020",0.580
6,2016-09-30,16,"43,770.420",0.580
7,2016-06-30,133,"69,080.410",1.010
8,2016-03-31,8,"15,697.400",0.230
9,2015-12-31,106,"46,711.370",0.580
10,2015-09-30,9,"10,579.660",0.130
11,2015-06-30,97,"73,058.830",0.480
12,2015-03-31,7,"21,236.370",0.230
13,2014-12-31,97,"70,450.960",0.770
14,2014-09-30,3,"4,853.240",0.080
15,2014-06-30,70,"21,269.270",0.400
16,2014-03-31,5,"3,048.570",0.050
17,2013-12-31,82,"32,653.230",0.520
18,2013-09-30,4,"12,461.540",0.180
19,2013-06-30,93,"47,152.380",0.740
20,2013-03-31,3,"18,106.720",0.190
21,2012-12-31,92,"103,768.550",1.010
22,2012-09-30,4,"29,040.330",0.310
23,2012-06-30,92,"117,647.140",1.160
24,2012-03-31,10,"44,042.840",0.370
25,2011-12-31,112,"200,035.110",1.690
26,2011-09-30,6,"37,884.110",0.320
27,2011-06-30,72,"112,025.530",0.850
28,2011-03-31,5,"65,057.980",0.460
29,2010-12-31,59,"153,749.970",2.510
30,2010-09-30,6,"70,831.270",1.270
31,2010-06-30,53,"111,042.870",2.350
32,2010-03-31,5,"86,026.650",1.310
33,2009-12-31,59,"311,828.590",4.080
34,2009-09-30,9,"161,987.910",2.530
35,2009-06-30,76,"527,654.290",7.600
36,2009-03-31,10,"162,854.380",3.340
37,2008-12-31,91,"270,841.970",7.440
38,2008-09-30,22,"329,512.630",4.990
39,2008-06-30,102,"718,566.560",7.980
40,2008-03-31,21,"171,105.430",1.940
