序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,15,288.740,0.020
2,2017-09-30,1,0.010,0.000
3,2017-06-30,18,"1,873.630",0.300
4,2016-12-31,45,"6,403.550",0.890
5,2016-06-30,46,"11,177.820",1.640
6,2016-03-31,3,"1,764.060",0.230
7,2015-12-31,43,"8,606.340",0.820
8,2015-06-30,41,"13,314.780",0.860
9,2014-12-31,33,"5,413.110",0.730
10,2014-09-30,8,"58,882.640",6.290
11,2014-06-30,57,"79,645.950",9.620
12,2014-03-31,6,"32,778.550",3.910
13,2013-12-31,8,"8,844.070",1.360
14,2013-06-30,4,125.580,0.030
15,2012-12-31,4,151.610,0.040
16,2012-06-30,3,140.350,0.040
17,2011-12-31,1,44.120,0.010
18,2011-09-30,2,"1,093.550",0.270
19,2011-06-30,5,"1,648.480",0.320
20,2010-12-31,4,"1,803.800",0.300
21,2010-03-31,2,"5,130.400",1.970
22,2009-12-31,2,"4,354.080",2.110
23,2009-09-30,1,"2,382.340",1.690
24,2009-06-30,1,"1,623.000",1.750
25,2008-06-30,1,345.680,0.440
26,2007-12-31,1,838.330,0.540
27,2007-09-30,1,783.340,0.540
28,2006-12-31,1,16.320,0.050
29,2006-06-30,1,25.240,0.080
30,2005-12-31,1,17.400,0.080
31,2005-06-30,1,15.580,0.080
32,2004-12-31,1,15.780,0.080
33,2004-06-30,1,20.510,0.080
34,2002-12-31,2,407.790,1.060
35,2002-06-30,4,311.090,0.630
