序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,6,"25,233.910",11.190
2,2017-12-31,34,"40,341.620",16.290
3,2017-09-30,6,"24,019.360",10.420
4,2017-06-30,13,"18,635.300",10.220
5,2017-03-31,3,"10,755.670",5.090
6,2016-12-31,20,"14,633.690",6.770
7,2016-09-30,4,"16,266.010",10.290
8,2016-06-30,15,"22,998.340",12.730
9,2016-03-31,1,519.680,0.220
10,2015-12-31,13,"4,145.790",3.240
11,2015-06-30,85,"2,630.680",5.230
