序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,1,98.550,0.020
2,2018-12-31,1,5.020,0.000
3,2018-06-30,2,7.840,0.000
4,2018-03-31,1,180.190,0.030
5,2017-12-31,3,222.170,0.040
6,2017-06-30,3,349.150,0.050
7,2017-03-31,1,138.040,0.020
8,2016-12-31,5,988.390,0.130
9,2016-06-30,3,"1,362.150",0.260
10,2015-12-31,1,"8,933.600",1.160
11,2013-12-31,3,28.040,0.010
12,2013-06-30,4,136.080,0.050
13,2012-12-31,6,"2,249.930",1.610
14,2012-06-30,5,305.110,0.170
15,2011-12-31,1,206.300,0.110
16,2011-06-30,4,"5,170.370",1.600
17,2011-03-31,4,"27,067.600",9.800
18,2010-12-31,10,"51,747.690",20.610
19,2010-09-30,8,"44,133.550",19.520
20,2010-06-30,16,"35,872.150",23.500
21,2010-03-31,3,"8,816.890",6.190
22,2009-09-30,2,"1,658.250",1.810
23,2009-06-30,2,"2,133.600",2.050
24,2009-03-31,1,"2,312.660",2.850
25,2008-06-30,1,19.870,0.070
26,2007-12-31,15,563.950,0.900
