序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,6,"46,784.710",10.010
2,2017-12-31,18,"54,328.580",11.860
3,2017-09-30,4,"50,934.230",9.230
4,2017-06-30,18,"34,509.120",6.420
5,2017-03-31,5,"39,897.910",6.410
6,2016-12-31,16,"23,207.460",3.910
7,2016-09-30,5,"18,404.510",3.180
8,2016-06-30,21,"20,123.950",3.520
9,2016-03-31,2,"7,728.550",1.420
10,2015-12-31,9,"6,747.070",0.960
11,2015-09-30,1,"2,525.150",0.520
12,2015-06-30,10,"27,157.460",4.480
13,2014-12-31,1,"2,189.190",0.690
14,2014-09-30,1,989.830,0.240
15,2014-06-30,1,737.450,0.220
16,2013-12-31,12,"1,023.610",0.860
17,2013-06-30,15,674.370,0.860
18,2013-03-31,1,313.390,0.330
19,2012-12-31,18,"2,055.580",2.020
20,2012-09-30,1,418.270,0.370
21,2012-06-30,18,"2,134.960",1.640
22,2012-03-31,2,"3,935.170",2.320
23,2011-12-31,4,"1,212.100",0.680
24,2011-09-30,1,993.780,0.420
25,2011-06-30,4,"2,340.080",1.320
